protein,Heat_target_0.1,Heat_target_0.2,Heat_target_0.3
9606.ENSP00000281631,0.0003294184134574,0.0004573864753183,0.0005167544441064
9606.ENSP00000315915,7.019547092568246e-05,0.0001217012122651,0.0001661504338699
9606.ENSP00000417763,0.0006568560565938,0.0006054458644939,0.0005869431261089
9606.ENSP00000409346,0.0006958181984373,0.0006090187307563,0.0005879819218534
9606.ENSP00000353652,0.0001484459553466,0.0002509521618776,0.0003277073628851
9606.ENSP00000264029,0.0,0.0,0.0
9606.ENSP00000291526,0.0,0.0,0.0
9606.ENSP00000415430,0.0006553667990374,0.0006039692161721,0.0005863018886884
9606.ENSP00000417303,0.0,0.0,0.0
9606.ENSP00000216214,0.0003458811697782,0.0004954091709805,0.0005479038954945
9606.ENSP00000355157,0.0,0.0,0.0
9606.ENSP00000429200,0.000392368339817,0.0005238178855506,0.0005633886758005
9606.ENSP00000272645,0.000661628342641,0.0006063542532501,0.0005871547546121
9606.ENSP00000380150,0.000652693437587,0.0006056234269635,0.0005871131506864
9606.ENSP00000339730,0.0,0.0,0.0
9606.ENSP00000347834,0.000670845118293,0.0006088849477237,0.0005884243000764
9606.ENSP00000417583,0.0,0.0,0.0
9606.ENSP00000273695,0.0002679497429198,0.0004002270943601,0.0004728649400931
9606.ENSP00000348010,0.0006642560911132,0.0006066630012355,0.00058727630676
9606.ENSP00000339626,3.622645135692437e-05,9.398135262017604e-05,0.0001522328984719
9606.ENSP00000305494,0.0006494931949418,0.0006038867359166,0.0005863892147317
9606.ENSP00000421191,0.0,0.0,0.0
9606.ENSP00000414558,0.0006223863310879,0.0006038018982508,0.0005863379410584
9606.ENSP00000369573,0.0,0.0,0.0
9606.ENSP00000351937,0.000634668933344,0.0006035652113496,0.000586326510529
9606.ENSP00000312027,0.0,0.0,0.0
9606.ENSP00000334657,0.0006009585049469,0.0006136242664069,0.0005962662107776
9606.ENSP00000305069,0.0001276080947718,0.0002564815040386,0.0003528273045958
9606.ENSP00000319141,0.0005749852352892,0.0006071678508305,0.0005940074333921
9606.ENSP00000240335,0.0006502813703264,0.000611481249507,0.0005903786950511
9606.ENSP00000354483,0.0,0.0,0.0
9606.ENSP00000268766,0.0006198569899424,0.0006135353978606,0.000592461648921
9606.ENSP00000289166,0.0005075281733297,0.0005841345482622,0.0005885831124032
9606.ENSP00000311665,0.0006562099661095,0.0006047847709851,0.0005863917613169
9606.ENSP00000263388,0.0006310513854259,0.0005952982974122,0.0005805701584904
9606.ENSP00000321963,0.0,0.0,0.0
9606.ENSP00000265342,0.0009870724170468,0.0008671282157592,0.0007772294484311
9606.ENSP00000376910,0.0006608676558244,0.0006063103937776,0.0005872565234312
9606.ENSP00000389414,0.0005787261688965,0.0006019715438014,0.0005894948481
9606.ENSP00000355166,0.000662648868456,0.0006046448470442,0.0005855442359461
9606.ENSP00000258415,0.0,0.0,0.0
9606.ENSP00000253693,0.0006442947633331,0.000611814779404,0.0005901243712287
9606.ENSP00000358033,0.0005751104254159,0.0006047255301382,0.0005905902289669
9606.ENSP00000357052,0.0006629821073147,0.0006079833692638,0.0005880029930267
9606.ENSP00000349687,0.0005196017300477,0.0005859792290721,0.0005878144002053
9606.ENSP00000344563,0.0,0.0,0.0
9606.ENSP00000429190,0.0004414821632963,0.0005510248665814,0.0005773949451395
9606.ENSP00000370968,0.0006569214820046,0.0006049824005458,0.0005865056082257
9606.ENSP00000473842,0.0,0.0,0.0
9606.ENSP00000295824,0.0006724155537085,0.0006098032317822,0.0005887308361707
9606.ENSP00000297625,0.0006300835957517,0.0006033988247509,0.0005873666814295
9606.ENSP00000453502,0.0005546283719013,0.0006016630359226,0.0005932665953878
9606.ENSP00000223642,0.0005918591778026,0.0005943487558397,0.0005840572848683
9606.ENSP00000367714,0.0,0.0,0.0
9606.ENSP00000431287,0.0004051563519169,0.0005319395131664,0.0005691709884558
9606.ENSP00000364847,0.0006466828635893,0.0006039478321326,0.0005866125138709
9606.ENSP00000377944,0.0006634421661146,0.0006064934059395,0.0005872349720448
9606.ENSP00000465517,0.0005545611056732,0.0006090391325415,0.0005976803004159
9606.ENSP00000275358,0.0005069698418083,0.0005866058490937,0.0005886924409423
9606.ENSP00000361486,0.0005409241930465,0.000597648358962,0.0005918478782405
9606.ENSP00000295148,0.0006540038521052,0.0006157776442705,0.0005914686262258
9606.ENSP00000301336,0.0006238479036255,0.0006152784990263,0.0005927562888246
9606.ENSP00000366347,0.0,0.0,0.0
9606.ENSP00000359520,0.0002987879706779,0.0004200898474664,0.0004869389231316
9606.ENSP00000400995,0.0006139837933005,0.0006017245395923,0.0005873225672985
9606.ENSP00000350369,0.0006549788377014,0.0006148640168248,0.0005915172005188
9606.ENSP00000363136,0.0003265058403485,0.0004518816494964,0.0005124647796037
9606.ENSP00000365533,0.0006425143365049,0.0006150634799269,0.0005920199109823
9606.ENSP00000364034,0.0006117959419498,0.000597507256316,0.0005836069831275
9606.ENSP00000356214,0.0,0.0,0.0
9606.ENSP00000306497,0.0,0.0,0.0
9606.ENSP00000356430,0.0,0.0,0.0
9606.ENSP00000404281,0.0,0.0,0.0
9606.ENSP00000379651,0.0,0.0,0.0
9606.ENSP00000483430,0.0002080009508063,0.0003374625339347,0.0004193672139081
9606.ENSP00000340004,0.0003480526502244,0.0004817097178602,0.000535529172339
9606.ENSP00000360958,0.0,0.0,0.0
9606.ENSP00000378492,0.0,0.0,0.0
9606.ENSP00000359768,0.0002646979446581,0.0003991196972492,0.000472348951007
9606.ENSP00000262895,0.0006108595480327,0.0006050658121239,0.000588511393289
9606.ENSP00000295619,0.0,0.0,0.0
9606.ENSP00000286808,0.0,0.0,0.0
9606.ENSP00000380251,0.0006595093218493,0.0006063861073926,0.0005872879119124
9606.ENSP00000332185,0.0,0.0,0.0
9606.ENSP00000369127,0.0006504998600576,0.0006036632985342,0.0005860222008777
9606.ENSP00000403910,0.000405979622883,0.000534482031071,0.0005686436707037
9606.ENSP00000348708,0.000646323285764,0.0005982793154544,0.0005816922348458
9606.ENSP00000355797,0.0,0.0,0.0
9606.ENSP00000344828,0.0002028687285928,0.0003210109280189,0.0003990802142652
9606.ENSP00000330485,0.0007528081332566,0.0006104634157964,0.0005880537064513
9606.ENSP00000264661,0.0003253825998399,0.0004708707310783,0.0005312712164595
9606.ENSP00000344140,0.0002447196548018,0.0003645269280241,0.0004376727010821
9606.ENSP00000329357,0.0006517422225442,0.0006036925260559,0.0005858682052348
9606.ENSP00000400312,0.0006474009423982,0.0006047214556019,0.0005873554036952
9606.ENSP00000215659,0.0006503385448013,0.0006044706751708,0.000586626061704
9606.ENSP00000330237,0.0006599698463105,0.0006070862218621,0.0005876290379092
9606.ENSP00000359170,0.0008788474879111,0.0006247752826311,0.0005921972988289
9606.ENSP00000406220,0.0,0.0,0.0
9606.ENSP00000483936,0.0006092072871979,0.0006050916927051,0.0005882355544599
9606.ENSP00000358802,0.0006583361318917,0.0006055484700482,0.000586935035244
9606.ENSP00000392678,0.0006325525610009,0.0006168570544105,0.0005935132139711
9606.ENSP00000306138,0.0,0.0,0.0
9606.ENSP00000262648,0.0,0.0,0.0
9606.ENSP00000326238,0.0,0.0,0.0
9606.ENSP00000300413,0.0006593900325242,0.0006056035053916,0.00058678604546
9606.ENSP00000269834,0.0,0.0,0.0
9606.ENSP00000262189,0.0006564521536347,0.0006045867339707,0.0005862132529728
9606.ENSP00000260010,0.0006442059966502,0.0006013353486196,0.0005848415166838
9606.ENSP00000355082,0.0005205316483625,0.00058675755281,0.0005860061792191
9606.ENSP00000306752,0.0006575677616638,0.0006053579054423,0.0005868592052138
9606.ENSP00000320416,0.0006477959977928,0.0006091430404921,0.0005891973341931
9606.ENSP00000251472,0.0006092234470997,0.0005842695827595,0.0005754608646384
9606.ENSP00000405388,0.0,0.0,0.0
9606.ENSP00000334836,0.0006556657681358,0.0006064439221518,0.0005874744529137
9606.ENSP00000306080,0.0006655836550635,0.0006074581760913,0.0005877224684809
9606.ENSP00000479618,0.0006426873296732,0.0006011096847942,0.0005848278378834
9606.ENSP00000221801,0.0006562292546732,0.0006049389558029,0.0005866561696166
9606.ENSP00000280357,0.000489746369567,0.0005324734738678,0.0005445882925414
9606.ENSP00000417677,0.000551136341528,0.0005824730542371,0.0005827399945701
9606.ENSP00000247003,0.0006598769978154,0.0006050981537555,0.0005862100515514
9606.ENSP00000387982,0.0006581708294106,0.0006051516684237,0.0005865147104486
9606.ENSP00000320309,0.0006566287847817,0.0006051406235201,0.0005866522260475
9606.ENSP00000296506,0.0,0.0,0.0
9606.ENSP00000369862,0.0006192889341036,0.0005921582269365,0.0005787038899143
9606.ENSP00000215885,0.0,0.0,0.0
9606.ENSP00000295802,0.0003959199530072,0.0005350905921659,0.0005689208846888
9606.ENSP00000483547,0.0004586170252878,0.0005585129110841,0.0005797447956865
9606.ENSP00000261937,0.0006379351470968,0.0005963164294371,0.0005816173797938
9606.ENSP00000472985,0.0006584718794329,0.0006054449622752,0.0005868101943633
9606.ENSP00000387282,0.0006446538027375,0.0006050229203538,0.0005871254979865
9606.ENSP00000316338,0.0006474671099567,0.0006045608606655,0.0005868849839316
9606.ENSP00000375063,0.0,0.0,0.0
9606.ENSP00000308770,0.0002791495207929,0.0004215562148601,0.0004933118907501
9606.ENSP00000270142,0.0006447877385653,0.0006040161169948,0.000586614034546
9606.ENSP00000396918,0.0004029824776807,0.000530106590304,0.0005670737446052
9606.ENSP00000324127,0.0006509108934551,0.0006087959409342,0.00058875704417
9606.ENSP00000353094,0.0006123925486463,0.0005929302205913,0.0005828617067891
9606.ENSP00000313921,0.0006467889252235,0.0006058912695152,0.0005875804563402
9606.ENSP00000361263,0.0006536078435601,0.0006052839526091,0.0005869744272786
9606.ENSP00000340943,0.0,0.0,0.0
9606.ENSP00000324560,0.0006483829056378,0.0006043696412234,0.0005868560328963
9606.ENSP00000358715,0.0,0.0,0.0
9606.ENSP00000320949,0.0006577113454113,0.0006048340728739,0.0005863148107891
9606.ENSP00000291539,0.0006241721275728,0.0006048959912732,0.0005870886161574
9606.ENSP00000300258,0.0004387518310977,0.0005505370500031,0.0005756430109613
9606.ENSP00000378230,0.0005022269688197,0.0005863231635885,0.0005876690775039
9606.ENSP00000302552,0.0,0.0,0.0
9606.ENSP00000350704,0.0004468684528546,0.0005531802380573,0.0005764681845903
9606.ENSP00000349568,0.000408359515859,0.0005153267557034,0.0005544238156289
9606.ENSP00000326031,0.0006447504201787,0.0006006781841279,0.0005841091915499
9606.ENSP00000348848,0.0006368583126459,0.0006103183186496,0.0005903067503822
9606.ENSP00000384792,0.0006577865424333,0.0006079298254917,0.0005884118509129
9606.ENSP00000393952,0.0001810487628972,0.0002933303185272,0.0003701028654177
9606.ENSP00000450580,0.0,0.0,0.0
9606.ENSP00000339155,0.0,0.0,0.0
9606.ENSP00000341213,0.0003879641590174,0.000519235858519,0.0005509574039024
9606.ENSP00000312599,0.0004436237722984,0.0005658177396981,0.000584092864301
9606.ENSP00000421339,0.0,0.0,0.0
9606.ENSP00000383042,0.0006520222013932,0.0006039698855602,0.0005861543831997
9606.ENSP00000362107,0.0006352699710987,0.0005948720427113,0.0005791366711491
9606.ENSP00000311030,0.0,0.0,0.0
9606.ENSP00000349204,0.0005232314579188,0.0005926667654421,0.0005909713872824
9606.ENSP00000297788,0.0005426366624305,0.0005907276281504,0.0005852776521351
9606.ENSP00000371927,0.0,0.0,0.0
9606.ENSP00000280758,8.423166764259804e-05,0.0001631472878216,0.0002313595250598
9606.ENSP00000011473,0.0003180918465659,0.0004644583750632,0.0005266619918984
9606.ENSP00000326305,0.0006301094836089,0.0006038547653588,0.0005872744004591
9606.ENSP00000343742,0.0003728583287738,0.0005069695835118,0.0005535497257369
9606.ENSP00000379754,0.0002206473036494,0.0003245007501391,0.0003940290516766
9606.ENSP00000416561,0.0005975529566057,0.0005870588793186,0.0005780817082268
9606.ENSP00000373331,0.0006638042759732,0.0006077895086491,0.0005880233438801
9606.ENSP00000362095,0.0002992139052366,0.0004492009647947,0.0005182879031053
9606.ENSP00000252602,0.00066890038579,0.0006082296167733,0.0005881557808606
9606.ENSP00000361667,0.0002395097981207,0.0003899862240359,0.0004703578233602
9606.ENSP00000345229,0.0005614918118226,0.0006028102943673,0.0005923633434576
9606.ENSP00000296682,0.0006135224030003,0.0005894236383028,0.0005766124450019
9606.ENSP00000291041,0.0006723889746353,0.0006096737197367,0.0005887119550607
9606.ENSP00000301896,0.0,0.0,0.0
9606.ENSP00000246891,0.0,0.0,0.0
9606.ENSP00000310649,0.0006371681956807,0.0005996473773848,0.00058460253058
9606.ENSP00000362480,0.0006364173823385,0.0005999771965434,0.00058484319743
9606.ENSP00000355210,0.0006359302133205,0.0006092442199587,0.0005899108946323
9606.ENSP00000358880,0.0005687086304533,0.0005674137719324,0.0005657513029291
9606.ENSP00000359095,0.000662088736135,0.0006069656446925,0.000587635237025
9606.ENSP00000347689,0.0006157387324492,0.0006075028722989,0.0005889943495276
9606.ENSP00000329654,0.0004047636466566,0.0005389588113757,0.0005721439083572
9606.ENSP00000367137,0.0,0.0,0.0
9606.ENSP00000357442,0.0006477369024651,0.0006060647574486,0.0005883295598323
9606.ENSP00000341838,0.0006535760840051,0.0006022568340995,0.0005841148886247
9606.ENSP00000458585,0.0,0.0,0.0
9606.ENSP00000303920,0.0,0.0,0.0
9606.ENSP00000342262,0.0006700504236505,0.0006082356485421,0.0005881498291273
9606.ENSP00000375649,0.000525358642335,0.0005864736303919,0.0005850099551025
9606.ENSP00000368887,0.000683918246068,0.000611430274148,0.0005893188281334
9606.ENSP00000422216,0.0,0.0,0.0
9606.ENSP00000293889,7.990567246451974e-05,0.0001313878701694,0.0001751412692101
9606.ENSP00000375809,0.0006643895685556,0.0006068414586479,0.0005873802947462
9606.ENSP00000244711,0.0005955387168796,0.0006131800255388,0.0005942165735177
9606.ENSP00000348064,0.0,0.0,0.0
