Enesembl ID	Gene
ENSG00000146216	TTBK1
ENSG00000233999	IGKV3OR2-268
ENSG00000167434	CA4
ENSG00000139547	RDH16
ENSG00000215853	RPTN
ENSG00000204610	TRIM15
ENSG00000161594	KLHL10
ENSG00000182732	RGS6
ENSG00000163519	TRAT1
ENSG00000176925	OR51F2
ENSG00000233087	RAB6D
ENSG00000271449	CT45A2
ENSG00000189056	RELN
ENSG00000211800	TRAV20
ENSG00000186526	CYP4F8
ENSG00000232543	IGHD4-11
ENSG00000196209	SIRPB2
ENSG00000179938	GOLGA8J
ENSG00000168634	WFDC13
ENSG00000204851	PNMA8B
ENSG00000152292	SH2D6
ENSG00000204544	MUC21
ENSG00000238074	TSPY9P
ENSG00000268674	AC213203.1
ENSG00000204518	AADACL4
ENSG00000186115	CYP4F2
ENSG00000288626	AC242628.1
ENSG00000120563	LYZL1
ENSG00000255833	TIFAB
ENSG00000269058	CALR3
ENSG00000172867	KRT2
ENSG00000182575	NXPH3
ENSG00000129965	INS-IGF2
ENSG00000180509	KCNE1
ENSG00000213203	GIMAP1
ENSG00000211925	IGHD2-8
ENSG00000276410	H2BC3
ENSG00000240403	KIR3DL2
ENSG00000076716	GPC4
ENSG00000211717	TRBV10-1
ENSG00000269791	SSX4B
ENSG00000183908	LRRC55
ENSG00000169306	IL1RAPL1
ENSG00000169575	VPREB1
ENSG00000236981	OR10G9
ENSG00000168970	JMJD7-PLA2G4B
ENSG00000188176	SMTNL2
ENSG00000172139	SLC9C1
ENSG00000135355	GJA10
ENSG00000211673	IGLV3-1
ENSG00000234829	IFNA17
ENSG00000187855	ASCL4
ENSG00000122679	RAMP3
ENSG00000166960	CCDC178
ENSG00000172468	HSFY1
ENSG00000122176	FMOD
ENSG00000186930	KRTAP6-2
ENSG00000197444	OGDHL
ENSG00000147869	CER1
ENSG00000226490	AC138647.1
ENSG00000078725	BRINP1
ENSG00000204979	MS4A13
ENSG00000211957	IGHV3-35
ENSG00000221882	OR3A2
ENSG00000130822	PNCK
ENSG00000140274	DUOXA2
ENSG00000204231	RXRB
ENSG00000112303	VNN2
ENSG00000006059	KRT33A
ENSG00000144045	DQX1
ENSG00000211659	IGLV3-25
ENSG00000198883	PNMA5
ENSG00000198445	CCT8L2
ENSG00000284299	AL590132.1
ENSG00000197238	H4C11
ENSG00000211850	TRAJ39
ENSG00000285130	AL358113.1
ENSG00000006659	LGALS14
ENSG00000069122	ADGRF5
ENSG00000143032	BARHL2
ENSG00000150893	FREM2
ENSG00000168594	ADAM29
ENSG00000178795	GDPD4
ENSG00000132514	CLEC10A
ENSG00000155249	OR4K1
ENSG00000244588	RAD21L1
ENSG00000213512	GBP7
ENSG00000156920	ADGRG4
ENSG00000081985	IL12RB2
ENSG00000123338	NCKAP1L
ENSG00000261873	SMIM36
ENSG00000248746	ACTN3
ENSG00000130590	SAMD10
ENSG00000100721	TCL1A
ENSG00000164530	PI16
ENSG00000170807	LMOD2
ENSG00000176769	TCERG1L
ENSG00000285687	FAM90A22P
ENSG00000077522	ACTN2
ENSG00000139220	PPFIA2
ENSG00000144671	SLC22A14
ENSG00000184022	OR2T10
ENSG00000211713	TRBV6-4
ENSG00000183706	OR4N4
ENSG00000197891	SLC22A12
ENSG00000167359	OR51I1
ENSG00000180483	DEFB119
ENSG00000176922	OR51S1
ENSG00000110887	DAO
ENSG00000115138	POMC
ENSG00000204296	TSBP1
ENSG00000181552	EDDM3B
ENSG00000174417	TRHR
ENSG00000179593	ALOX15B
ENSG00000140807	NKD1
ENSG00000182261	NLRP10
ENSG00000118156	ZNF541
ENSG00000164729	SLC35G3
ENSG00000185933	CALHM1
ENSG00000182667	NTM
ENSG00000111405	ENDOU
ENSG00000143365	RORC
ENSG00000254415	SIGLEC14
ENSG00000145428	RNF175
ENSG00000144229	THSD7B
ENSG00000163377	TAFA4
ENSG00000121797	CCRL2
ENSG00000163982	OTOP1
ENSG00000121380	BCL2L14
ENSG00000171595	DNAI2
ENSG00000177791	MYOZ1
ENSG00000115593	SMYD1
ENSG00000211750	TRBV24-1
ENSG00000166984	TCP10L2
ENSG00000230594	CT47A4
ENSG00000164900	GBX1
ENSG00000278857	IGKV1D-12
ENSG00000086570	FAT2
ENSG00000127515	OR7A10
ENSG00000130300	PLVAP
ENSG00000141744	PNMT
ENSG00000128040	SPINK2
ENSG00000177464	GPR4
ENSG00000008118	CAMK1G
ENSG00000215612	HMX1
ENSG00000198768	APCDD1L
ENSG00000107187	LHX3
ENSG00000187690	EZHIP
ENSG00000153993	SEMA3D
ENSG00000167332	OR51E2
ENSG00000248713	C4orf54
ENSG00000135220	UGT2A3
ENSG00000150275	PCDH15
ENSG00000183760	ACP7
ENSG00000169758	TMEM266
ENSG00000156575	PRG3
ENSG00000215545	DEFB116
ENSG00000134365	CFHR4
ENSG00000235268	KDM4E
ENSG00000121440	PDZRN3
ENSG00000204952	FBXO47
ENSG00000271336	IGHD1OR15-1A
ENSG00000138435	CHRNA1
ENSG00000182591	KRTAP11-1
ENSG00000198019	FCGR1B
ENSG00000104755	ADAM2
ENSG00000137033	IL33
ENSG00000172073	TEX37
ENSG00000181752	OR8K5
ENSG00000204385	SLC44A4
ENSG00000253291	TRBV7-7
ENSG00000141096	DPEP3
ENSG00000211651	IGLV1-44
ENSG00000205002	AARD
ENSG00000172497	ACOT12
ENSG00000285657	FAM90A19P
ENSG00000117090	SLAMF1
ENSG00000150269	OR5M9
ENSG00000136697	IL1F10
ENSG00000136305	CIDEB
ENSG00000108342	CSF3
ENSG00000104918	RETN
ENSG00000211652	IGLV7-43
ENSG00000179639	FCER1A
ENSG00000187950	OVCH1
ENSG00000187823	RTL4
ENSG00000196826	AC008758.1
ENSG00000104371	DKK4
ENSG00000198795	ZNF521
ENSG00000159618	ADGRG5
ENSG00000069696	DRD4
ENSG00000182315	MBD3L3
ENSG00000215174	NLRP2B
ENSG00000271271	UGT2A2
ENSG00000132872	SYT4
ENSG00000135773	CAPN9
ENSG00000164645	TEX47
ENSG00000166926	MS4A6E
ENSG00000225825	IGHD6-25
ENSG00000143105	KCNA10
ENSG00000184560	SPEM2
ENSG00000140623	SEPTIN12
ENSG00000211867	TRAJ22
ENSG00000153060	TEKT5
ENSG00000242875	RBMY1B
ENSG00000223731	SUPT20HL1
ENSG00000288637	AC013477.1
ENSG00000211968	IGHV1-58
ENSG00000111537	IFNG
ENSG00000180205	WFDC9
ENSG00000266524	GDF10
ENSG00000244694	PTCHD4
ENSG00000167612	ANKRD33
ENSG00000234438	KBTBD13
ENSG00000133107	TRPC4
ENSG00000198090	KRTAP4-6
ENSG00000204702	OR2J1
ENSG00000143226	FCGR2A
ENSG00000211958	IGHV3-38
ENSG00000286038	SPDYE13
ENSG00000182974	OR4M2B
ENSG00000270185	IGHD1OR15-1B
ENSG00000171855	IFNB1
ENSG00000231861	OR5K2
ENSG00000159339	PADI4
ENSG00000164035	EMCN
ENSG00000244482	LILRA6
ENSG00000166743	ACSM1
ENSG00000170848	PSG6
ENSG00000133246	PRAM1
ENSG00000154252	GAL3ST2
ENSG00000184032	KRTAP20-2
ENSG00000153789	CIBAR2
ENSG00000148832	PAOX
ENSG00000177096	PHETA2
ENSG00000188937	NYX
ENSG00000277893	SRD5A2
ENSG00000157093	LYZL4
ENSG00000168539	CHRM1
ENSG00000269855	RNF225
ENSG00000276747	PADI6
ENSG00000206474	OR10C1
ENSG00000139209	SLC38A4
ENSG00000185028	LRRC14B
ENSG00000282320	TRBJ1-1
ENSG00000159455	LCE2B
ENSG00000278558	TMEM191B
ENSG00000167208	SNX20
ENSG00000156413	FUT6
ENSG00000284704	SCYGR3
ENSG00000203756	TMEM244
ENSG00000172322	CLEC12A
ENSG00000268655	AC008687.4
ENSG00000184905	TCEAL2
ENSG00000099954	CECR2
ENSG00000126759	CFP
ENSG00000116882	HAO2
ENSG00000150244	TRIM48
ENSG00000167286	CD3D
ENSG00000088926	F11
ENSG00000212128	TAS2R13
ENSG00000125084	WNT1
ENSG00000149651	SPINT4
ENSG00000182793	GSTA5
ENSG00000109832	DDX25
ENSG00000271824	SMIM32
ENSG00000241404	EGFL8
ENSG00000142273	CBLC
ENSG00000170516	COX7B2
ENSG00000249967	AL355315.1
ENSG00000151079	KCNA6
ENSG00000154227	CERS3
ENSG00000095110	NXPE1
ENSG00000281958	TRBJ1-4
ENSG00000175143	OR2T1
ENSG00000151577	DRD3
ENSG00000163534	FCRL1
ENSG00000144031	ANKRD53
ENSG00000186281	GPAT2
ENSG00000127903	ZNF835
ENSG00000165370	GPR101
ENSG00000187479	C11orf96
ENSG00000196460	RFX8
ENSG00000114204	SERPINI2
ENSG00000214860	EVPLL
ENSG00000242371	IGKV1-39
ENSG00000185038	MROH2A
ENSG00000123407	HOXC12
ENSG00000213927	CCL27
ENSG00000128617	OPN1SW
ENSG00000211837	TRAJ53
ENSG00000174469	CNTNAP2
ENSG00000179919	OR10A7
ENSG00000186912	P2RY4
ENSG00000235718	MFRP
ENSG00000146378	TAAR2
ENSG00000211972	IGHV3-66
ENSG00000128285	MCHR1
ENSG00000165462	PHOX2A
ENSG00000137204	SLC22A7
ENSG00000203837	PNLIPRP3
ENSG00000221837	KRTAP10-9
ENSG00000123454	DBH
ENSG00000186652	PRG2
ENSG00000115596	WNT6
ENSG00000154415	PPP1R3A
ENSG00000165762	OR4K2
ENSG00000197454	OR2L5
ENSG00000105550	FGF21
ENSG00000203757	OR6K3
ENSG00000169900	PYDC1
ENSG00000244437	IGKV3-15
ENSG00000243729	OR5V1
ENSG00000244255	AL645922.1
ENSG00000146039	SLC17A4
ENSG00000166329	CCDC182
ENSG00000055957	ITIH1
ENSG00000120235	IFNA6
ENSG00000179934	CCR8
ENSG00000136839	OR13C9
ENSG00000175329	ISX
ENSG00000170950	PGK2
ENSG00000172349	IL16
ENSG00000198881	ASB12
ENSG00000104921	FCER2
ENSG00000230099	TRBV5-4
ENSG00000163012	ZSWIM2
ENSG00000231213	PLSCR5
ENSG00000236396	SLC35G4
ENSG00000260287	TBC1D3G
ENSG00000134765	DSC1
ENSG00000284730	TMDD1
ENSG00000163995	ABLIM2
ENSG00000274588	DGKK
ENSG00000132746	ALDH3B2
ENSG00000205864	KRTAP5-6
ENSG00000122787	AKR1D1
ENSG00000108255	CRYBA1
ENSG00000258223	PRSS58
ENSG00000105376	ICAM5
ENSG00000121446	RGSL1
ENSG00000143318	CASQ1
ENSG00000171431	KRT20
ENSG00000079393	DUSP13
ENSG00000115523	GNLY
ENSG00000211785	TRAV12-1
ENSG00000144407	PTH2R
ENSG00000232263	KRTAP25-1
ENSG00000197044	ZNF441
ENSG00000136099	PCDH8
ENSG00000176160	HSF5
ENSG00000081277	PKP1
ENSG00000241351	IGKV3-11
ENSG00000211816	TRAV38-1
ENSG00000175699	CCDC197
ENSG00000284465	TAF11L7
ENSG00000231989	PPP1R2B
ENSG00000172410	INSL5
ENSG00000184033	CTAG1B
ENSG00000043462	LCP2
ENSG00000158477	CD1A
ENSG00000007933	FMO3
ENSG00000178015	GPR150
ENSG00000104972	LILRB1
ENSG00000130224	LRCH2
ENSG00000224089	CT47A10
ENSG00000255569	TRAV1-1
ENSG00000109943	CRTAM
ENSG00000275896	PRSS2
ENSG00000099715	PCDH11Y
ENSG00000130226	DPP6
ENSG00000186675	MAGEE2
ENSG00000161640	SIGLEC11
ENSG00000205883	DEFB135
ENSG00000187175	KRTAP12-1
ENSG00000047662	FAM184B
ENSG00000185069	KRT76
ENSG00000142606	MMEL1
ENSG00000285772	AC000120.2
ENSG00000141434	MEP1B
ENSG00000255274	SMIM35
ENSG00000112799	LY86
ENSG00000157404	KIT
ENSG00000186732	MPPED1
ENSG00000117598	PLPPR5
ENSG00000268994	FAM236B
ENSG00000211632	IGKV3D-11
ENSG00000131910	NR0B2
ENSG00000234776	C11orf94
ENSG00000166930	MS4A5
ENSG00000176165	FOXG1
ENSG00000165509	MAGEC3
ENSG00000103546	SLC6A2
ENSG00000170178	HOXD12
ENSG00000124233	SEMG1
ENSG00000180264	ADGRD2
ENSG00000166292	TMEM100
ENSG00000125879	OTOR
ENSG00000214652	ZNF727
ENSG00000187987	ZSCAN23
ENSG00000132693	CRP
ENSG00000136488	CSH1
ENSG00000111886	GABRR2
ENSG00000214140	PRCD
ENSG00000169385	RNASE2
ENSG00000231256	CFAP97D1
ENSG00000283787	PRR33
ENSG00000144962	SPATA16
ENSG00000166558	SLC38A8
ENSG00000203784	LELP1
ENSG00000185313	SCN10A
ENSG00000125571	IL37
ENSG00000236371	CT47A1
ENSG00000170044	ZPLD1
ENSG00000187398	LUZP2
ENSG00000164047	CAMP
ENSG00000204248	COL11A2
ENSG00000244395	RBMY1D
ENSG00000278289	CT45A6
ENSG00000125851	PCSK2
ENSG00000148357	HMCN2
ENSG00000171777	RASGRP4
ENSG00000185231	MC2R
ENSG00000118322	ATP10B
ENSG00000179055	OR13D1
ENSG00000188175	HEPACAM2
ENSG00000268916	CSAG3
ENSG00000171481	OR1L3
ENSG00000174697	LEP
ENSG00000185742	C11orf87
ENSG00000120088	CRHR1
ENSG00000170967	DDI1
ENSG00000206043	C18orf63
ENSG00000005379	TSPOAP1
ENSG00000215595	C20orf202
ENSG00000188676	IDO2
ENSG00000211891	IGHE
ENSG00000088320	REM1
ENSG00000160284	SPATC1L
ENSG00000171360	KRT38
ENSG00000140600	SH3GL3
ENSG00000148408	CACNA1B
ENSG00000146090	RASGEF1C
ENSG00000211848	TRAJ41
ENSG00000110436	SLC1A2
ENSG00000184735	DDX53
ENSG00000170236	USP50
ENSG00000205445	KRTAP10-2
ENSG00000211857	TRAJ32
ENSG00000171049	FPR2
ENSG00000106809	OGN
ENSG00000171402	XAGE3
ENSG00000170893	TRH
ENSG00000147036	LANCL3
ENSG00000286920	SMIM40
ENSG00000214842	RAD51AP2
ENSG00000253304	TMEM200B
ENSG00000112195	TREML2
ENSG00000176782	DEFB104A
ENSG00000149507	OOSP2
ENSG00000196126	HLA-DRB1
ENSG00000274576	IGHV2-70
ENSG00000276775	IGHV4-4
ENSG00000156096	UGT2B4
ENSG00000283434	CSNKA2IP
ENSG00000206432	TMEM200C
ENSG00000222038	POTEJ
ENSG00000166432	ZMAT1
ENSG00000072182	ASIC4
ENSG00000211863	TRAJ26
ENSG00000165970	SLC6A5
ENSG00000276405	TRBV13
ENSG00000153684	GOLGA8F
ENSG00000204688	OR2H1
ENSG00000187581	COX8C
ENSG00000203740	METTL11B
ENSG00000125414	MYH2
ENSG00000204020	LIPN
ENSG00000172020	GAP43
ENSG00000172318	B3GALT1
ENSG00000214518	KRTAP2-2
ENSG00000135547	HEY2
ENSG00000079841	RIMS1
ENSG00000122852	SFTPA1
ENSG00000233306	TRGV2
ENSG00000211887	TRAJ2
ENSG00000175018	TEX36
ENSG00000095777	MYO3A
ENSG00000211843	TRAJ46
ENSG00000111344	RASAL1
ENSG00000213654	GPSM3
ENSG00000228567	VN1R4
ENSG00000126467	TSKS
ENSG00000169393	ELSPBP1
ENSG00000283967	TAF11L8
ENSG00000132972	RNF17
ENSG00000128652	HOXD3
ENSG00000146755	TRIM50
ENSG00000142449	FBN3
ENSG00000212722	KRTAP4-9
ENSG00000177272	KCNA3
ENSG00000284797	AC008397.1
ENSG00000077943	ITGA8
ENSG00000211896	IGHG1
ENSG00000198049	AVPR1B
ENSG00000124479	NDP
ENSG00000172247	C1QTNF4
ENSG00000188379	IFNA2
ENSG00000120675	DNAJC15
ENSG00000278599	TBC1D3E
ENSG00000255151	GLYATL1B
ENSG00000270961	IGHD5OR15-5A
ENSG00000156127	BATF
ENSG00000180613	GSX2
ENSG00000212659	KRTAP9-6
ENSG00000103310	ZP2
ENSG00000147697	GSDMC
ENSG00000215547	DEFB115
ENSG00000274749	KRTAP7-1
ENSG00000164484	TMEM200A
ENSG00000221910	OR2F2
ENSG00000173250	GPR151
ENSG00000238205	MPC1L
ENSG00000166363	OR10A5
ENSG00000188269	OR7A5
ENSG00000249861	LGALS16
ENSG00000197641	SERPINB13
ENSG00000232030	MAGEB6B
ENSG00000158816	VWA5B1
ENSG00000142511	GPR32
ENSG00000276699	TRAJ36
ENSG00000124657	OR2B6
ENSG00000130035	GALNT8
ENSG00000248672	LY75-CD302
ENSG00000242580	IGKV1D-43
ENSG00000004948	CALCR
ENSG00000135116	HRK
ENSG00000009694	TENM1
ENSG00000008226	DLEC1
ENSG00000171115	GIMAP8
ENSG00000229579	USP17L26
ENSG00000204161	TMEM273
ENSG00000137473	TTC29
ENSG00000225327	USP17L3
ENSG00000183801	OLFML1
ENSG00000196900	TEX43
ENSG00000164398	ACSL6
ENSG00000140937	CDH11
ENSG00000127241	MASP1
ENSG00000186265	BTLA
ENSG00000251012	AC083800.1
ENSG00000266964	FXYD1
ENSG00000120952	PRAMEF2
ENSG00000211593	IGKJ5
ENSG00000155966	AFF2
ENSG00000133115	STOML3
ENSG00000163825	RTP3
ENSG00000167098	SUN5
ENSG00000151379	MSGN1
ENSG00000136688	IL36G
ENSG00000116996	ZP4
ENSG00000274175	AC133551.1
ENSG00000274443	C8orf89
ENSG00000125255	SLC10A2
ENSG00000211598	IGKV4-1
ENSG00000152670	DDX4
ENSG00000262628	OR1D5
ENSG00000169717	ACTRT2
ENSG00000083307	GRHL2
ENSG00000144488	ESPNL
ENSG00000234469	CLDN34
ENSG00000196240	OR2T2
ENSG00000146809	ASB15
ENSG00000150722	PPP1R1C
ENSG00000152595	MEPE
ENSG00000189377	CXCL17
ENSG00000112462	OR12D3
ENSG00000164082	GRM2
ENSG00000211668	IGLV2-11
ENSG00000189325	BNIP5
ENSG00000169169	CPT1C
ENSG00000087495	PHACTR3
ENSG00000167757	KLK11
ENSG00000249437	NAIP
ENSG00000173366	AC097637.1
ENSG00000183831	ANKRD45
ENSG00000183715	OPCML
ENSG00000211911	IGHD3-22
ENSG00000074771	NOX3
ENSG00000269590	AC010422.5
ENSG00000117707	PROX1
ENSG00000132329	RAMP1
ENSG00000197309	OR10D3
ENSG00000241595	KRTAP9-4
ENSG00000183508	TENT5C
ENSG00000185304	RGPD2
ENSG00000188467	SLC24A5
ENSG00000203737	GPR52
ENSG00000145113	MUC4
ENSG00000204655	MOG
ENSG00000187527	ATP13A5
ENSG00000115297	TLX2
ENSG00000070886	EPHA8
ENSG00000176246	OR4L1
ENSG00000185271	KLHL33
ENSG00000124343	XG
ENSG00000169064	ZBBX
ENSG00000158497	HMHB1
ENSG00000205358	MT1H
ENSG00000250374	TRIM75P
ENSG00000275954	TBC1D3F
ENSG00000186458	DEFB132
ENSG00000186340	THBS2
ENSG00000136931	NR5A1
ENSG00000253649	PRSS51
ENSG00000214643	DEFB133
ENSG00000197057	DTHD1
ENSG00000146352	CLVS2
ENSG00000288529	AL035699.1
ENSG00000235387	SPAAR
ENSG00000236980	C3orf84
ENSG00000198885	ITPRIPL1
ENSG00000204363	SPANXN5
ENSG00000164123	C4orf45
ENSG00000106123	EPHB6
ENSG00000133980	VRTN
ENSG00000244057	LCE3C
ENSG00000075673	ATP12A
ENSG00000162494	LRRC38
ENSG00000163873	GRIK3
ENSG00000253797	UTP14C
ENSG00000111218	PRMT8
ENSG00000284680	OR8B2
ENSG00000235376	RPEL1
ENSG00000152954	NRSN1
ENSG00000257017	HP
ENSG00000100628	ASB2
ENSG00000101981	F9
ENSG00000172554	SNTG2
ENSG00000165076	PRSS37
ENSG00000143028	SYPL2
ENSG00000112214	FHL5
ENSG00000182346	DAOA
ENSG00000107317	PTGDS
ENSG00000187733	AMY1C
ENSG00000253159	PCDHGA12
ENSG00000101134	DOK5
ENSG00000180053	NKX2-6
ENSG00000183960	KCNH8
ENSG00000165682	CLEC1B
ENSG00000254466	OR4D10
ENSG00000109819	PPARGC1A
ENSG00000161055	SCGB3A1
ENSG00000228325	IGKV3D-7
ENSG00000187559	FOXD4L3
ENSG00000196341	OR8D1
ENSG00000211804	TRDV1
ENSG00000211656	IGLV2-33
ENSG00000166111	SVOP
ENSG00000112818	MEP1A
ENSG00000285471	AC007846.2
ENSG00000101336	HCK
ENSG00000196228	SULT1C3
ENSG00000257138	TAS2R38
ENSG00000268790	AC008764.4
ENSG00000105851	PIK3CG
ENSG00000100336	APOL4
ENSG00000233701	PRR23C
ENSG00000161807	OR7G1
ENSG00000205922	ONECUT3
ENSG00000136869	TLR4
ENSG00000198691	ABCA4
ENSG00000064692	SNCAIP
ENSG00000112761	CCN6
ENSG00000277535	AL772284.1
ENSG00000171611	PTCRA
ENSG00000168280	KIF5C
ENSG00000006128	TAC1
ENSG00000189350	TOGARAM2
ENSG00000242362	CT47A2
ENSG00000138395	CDK15
ENSG00000233041	PHGR1
ENSG00000178394	HTR1A
ENSG00000211930	IGHD3-3
ENSG00000141506	PIK3R5
ENSG00000131059	BPIFA3
ENSG00000204962	PCDHA8
ENSG00000286131	AC083977.1
ENSG00000166928	MS4A14
ENSG00000284873	OOSP1
ENSG00000254245	PCDHGA3
ENSG00000154118	JPH3
ENSG00000111262	KCNA1
ENSG00000256590	TRDV3
ENSG00000182348	ZNF804B
ENSG00000288460	SMIM42
ENSG00000186810	CXCR3
ENSG00000211864	TRAJ25
ENSG00000283247	CCDC201
ENSG00000174059	CD34
ENSG00000124232	RBPJL
ENSG00000170476	MZB1
ENSG00000248920	USP17L19
ENSG00000261130	AC140504.1
ENSG00000164007	CLDN19
ENSG00000174562	KLK15
ENSG00000205277	MUC12
ENSG00000280021	OR51F1
ENSG00000140835	CHST4
ENSG00000124678	TCP11
ENSG00000130385	BMP15
ENSG00000184709	LRRC26
ENSG00000187905	LRRC74B
ENSG00000071909	MYO3B
ENSG00000178217	SH2D4B
ENSG00000211594	IGKJ4
ENSG00000237988	OR2I1P
ENSG00000090534	THPO
ENSG00000132464	ENAM
ENSG00000211976	IGHV3-73
ENSG00000206579	XKR4
ENSG00000197921	HES5
ENSG00000158516	CPA2
ENSG00000283755	CPHXL
ENSG00000176787	OR52E2
ENSG00000255009	UBTFL1
ENSG00000267978	MAGEA9B
ENSG00000166573	GALR1
ENSG00000196767	POU3F4
ENSG00000154783	FGD5
ENSG00000211721	TRBV6-5
ENSG00000148053	NTRK2
ENSG00000181781	ODF3L2
ENSG00000174015	CBY2
ENSG00000139151	PLCZ1
ENSG00000172016	REG3A
ENSG00000185739	SRL
ENSG00000108018	SORCS1
ENSG00000126950	TMEM35A
ENSG00000148680	HTR7
ENSG00000105610	KLF1
ENSG00000197110	IFNL3
ENSG00000211786	TRAV8-2
ENSG00000278961	SMIM34B
ENSG00000206052	DOK6
ENSG00000057468	MSH4
ENSG00000100146	SOX10
ENSG00000170209	ANKK1
ENSG00000172482	AGXT
ENSG00000204913	LRRC3C
ENSG00000233670	PIRT
ENSG00000163958	ZDHHC19
ENSG00000170367	CST5
ENSG00000197629	MPEG1
ENSG00000283952	AC092017.2
ENSG00000240720	LRRD1
ENSG00000240505	TNFRSF13B
ENSG00000066336	SPI1
ENSG00000124089	MC3R
ENSG00000155886	SLC24A2
ENSG00000189186	DCAF8L2
ENSG00000099769	IGFALS
ENSG00000101542	CDH20
ENSG00000172179	PRL
ENSG00000260734	TLE7
ENSG00000155269	GPR78
ENSG00000110245	APOC3
ENSG00000159961	OR3A3
ENSG00000000005	TNMD
ENSG00000136960	ENPP2
ENSG00000137877	SPTBN5
ENSG00000154645	CHODL
ENSG00000172421	EFCAB3
ENSG00000102383	ZDHHC15
ENSG00000124467	PSG8
ENSG00000164879	CA3
ENSG00000110786	PTPN5
ENSG00000082175	PGR
ENSG00000184344	GDF3
ENSG00000176695	OR4F17
ENSG00000221818	EBF2
ENSG00000181939	OR4C15
ENSG00000278705	H4C2
ENSG00000160883	HK3
ENSG00000136297	MMD2
ENSG00000108823	SGCA
ENSG00000183024	OR1G1
ENSG00000185972	CCIN
ENSG00000196376	SLC35F1
ENSG00000198398	TMEM207
ENSG00000269405	NXF2
ENSG00000132958	TPTE2
ENSG00000182983	ZNF662
ENSG00000276240	OR4E1
ENSG00000268651	CTAG1A
ENSG00000285975	FAM90A7P
ENSG00000169618	PROKR1
ENSG00000211851	TRAJ38
ENSG00000176895	OR51A7
ENSG00000243772	KIR2DL3
ENSG00000167210	LOXHD1
ENSG00000180708	OR10K2
ENSG00000198678	OR5BS1P
ENSG00000119614	VSX2
ENSG00000188981	MSANTD1
ENSG00000198963	RORB
ENSG00000178928	TPRX1
ENSG00000139985	ADAM21
ENSG00000154080	CHST9
ENSG00000153820	SPHKAP
ENSG00000134812	CBLIF
ENSG00000185177	ZNF479
ENSG00000270181	BIVM-ERCC5
ENSG00000260903	XKR7
ENSG00000171102	OBP2B
ENSG00000162631	NTNG1
ENSG00000173213	TUBB8B
ENSG00000132911	NMUR2
ENSG00000174611	KY
ENSG00000196805	SPRR2B
ENSG00000106236	NPTX2
ENSG00000155890	TRIM42
ENSG00000255071	SAA2-SAA4
ENSG00000169994	MYO7B
ENSG00000122728	TAF1L
ENSG00000021852	C8B
ENSG00000176299	OR4M1
ENSG00000156269	NAA11
ENSG00000117834	SLC5A9
ENSG00000163586	FABP1
ENSG00000283439	SPEM3
ENSG00000183036	PCP4
ENSG00000284723	OR8S1
ENSG00000168995	SIGLEC7
ENSG00000203909	DPPA5
ENSG00000134115	CNTN6
ENSG00000161905	ALOX15
ENSG00000150054	MPP7
ENSG00000151475	SLC25A31
ENSG00000124701	APOBEC2
ENSG00000157765	SLC34A2
ENSG00000174970	OR10AG1
ENSG00000137331	IER3
ENSG00000164500	SPATA48
ENSG00000170454	KRT75
ENSG00000271079	CTAGE15
ENSG00000164393	ADGRF2
ENSG00000105697	HAMP
ENSG00000288681	AC136475.9
ENSG00000117154	IGSF21
ENSG00000147571	CRH
ENSG00000211909	IGHD5-24
ENSG00000139574	NPFF
ENSG00000154134	ROBO3
ENSG00000153292	ADGRF1
ENSG00000130943	PKDREJ
ENSG00000168158	OR2C1
ENSG00000170419	VSTM2A
ENSG00000277399	GPR179
ENSG00000275553	ELOA3CP
ENSG00000284438	SSU72P7
ENSG00000286014	SPDYE15
ENSG00000108576	SLC6A4
ENSG00000139287	TPH2
ENSG00000182698	RESP18
ENSG00000171209	CSN3
ENSG00000203805	PLPP4
ENSG00000277531	PNMA8C
ENSG00000087116	ADAMTS2
ENSG00000242120	MDFIC2
ENSG00000175336	APOF
ENSG00000187475	H1-6
ENSG00000120949	TNFRSF8
ENSG00000278685	IQCA1L
ENSG00000179846	NKPD1
ENSG00000117091	CD48
ENSG00000183569	SERHL2
ENSG00000147234	FRMPD3
ENSG00000258817	OR4C13
ENSG00000172362	OR5B12
ENSG00000132932	ATP8A2
ENSG00000242221	PSG2
ENSG00000110799	VWF
ENSG00000172155	LCE1D
ENSG00000283706	PRSS50
ENSG00000184954	OR6C70
ENSG00000108878	CACNG1
ENSG00000155087	ODF1
ENSG00000166862	CACNG2
ENSG00000131379	C3orf20
ENSG00000256463	SALL3
ENSG00000176083	ZNF683
ENSG00000214688	C10orf105
ENSG00000283644	ETDC
ENSG00000205496	OR51A2
ENSG00000239839	DEFA3
ENSG00000182330	PRAMEF8
ENSG00000187021	PNLIPRP1
ENSG00000261701	HPR
ENSG00000101280	ANGPT4
ENSG00000036473	OTC
ENSG00000215568	GAB4
ENSG00000170920	OR7G3
ENSG00000101890	GUCY2F
ENSG00000157087	ATP2B2
ENSG00000130950	NUTM2F
ENSG00000184697	CLDN6
ENSG00000164112	SMIM43
ENSG00000221840	OR4A5
ENSG00000197430	OPALIN
ENSG00000128917	DLL4
ENSG00000184945	AQP12A
ENSG00000211820	TRAV41
ENSG00000251692	PTX4
ENSG00000143768	LEFTY2
ENSG00000137709	POU2F3
ENSG00000237763	AMY1A
ENSG00000229549	TSPY8
ENSG00000215148	PRSS41
ENSG00000042062	RIPOR3
