Enesembl ID	Gene
ENSG00000254737	OR10G4
ENSG00000234438	KBTBD13
ENSG00000255012	OR5M1
ENSG00000091583	APOH
ENSG00000011677	GABRA3
ENSG00000121361	KCNJ8
ENSG00000184261	KCNK12
ENSG00000015520	NPC1L1
ENSG00000183305	MAGEA2B
ENSG00000257743	MGAM2
ENSG00000223591	CENPVL1
ENSG00000064835	POU1F1
ENSG00000154620	TMSB4Y
ENSG00000239886	KRTAP9-2
ENSG00000149527	PLCH2
ENSG00000226490	AC138647.1
ENSG00000105428	ZNRF4
ENSG00000168386	FILIP1L
ENSG00000267881	AC243967.1
ENSG00000180205	WFDC9
ENSG00000172236	TPSAB1
ENSG00000159961	OR3A3
ENSG00000113088	GZMK
ENSG00000156006	NAT2
ENSG00000260537	AC012184.2
ENSG00000002746	HECW1
ENSG00000176782	DEFB104A
ENSG00000130812	ANGPTL6
ENSG00000112337	SLC17A2
ENSG00000280236	OR12D2
ENSG00000136206	SPDYE1
ENSG00000106819	ASPN
ENSG00000104755	ADAM2
ENSG00000102794	ACOD1
ENSG00000164877	MICALL2
ENSG00000204174	NPY4R
ENSG00000113448	PDE4D
ENSG00000197467	COL13A1
ENSG00000070985	TRPM5
ENSG00000174992	ZG16
ENSG00000215817	ZC3H11B
ENSG00000185156	MFSD6L
ENSG00000197632	SERPINB2
ENSG00000214819	CDRT15L2
ENSG00000175164	ABO
ENSG00000120242	IFNA8
ENSG00000183695	MRGPRX2
ENSG00000221843	C2orf16
ENSG00000100055	CYTH4
ENSG00000283071	LBHD2
ENSG00000188389	PDCD1
ENSG00000108839	ALOX12
ENSG00000204918	PRR20B
ENSG00000211660	IGLV2-23
ENSG00000288570	AL359092.3
ENSG00000185775	SPATA31A6
ENSG00000274944	AL139260.3
ENSG00000211765	TRBJ2-2
ENSG00000237957	CT47A5
ENSG00000169154	GOT1L1
ENSG00000160882	CYP11B1
ENSG00000179583	CIITA
ENSG00000168925	CTRB1
ENSG00000205116	TMEM88B
ENSG00000254647	INS
ENSG00000182070	OR52A1
ENSG00000167617	CDC42EP5
ENSG00000197790	OR52M1
ENSG00000119714	GPR68
ENSG00000101890	GUCY2F
ENSG00000183918	SH2D1A
ENSG00000166211	SPIC
ENSG00000113578	FGF1
ENSG00000179673	RPRML
ENSG00000169169	CPT1C
ENSG00000166351	POTED
ENSG00000188282	RUFY4
ENSG00000211699	TRGV3
ENSG00000167104	BPIFB6
ENSG00000211689	TRGC1
ENSG00000273513	TBC1D3K
ENSG00000154553	PDLIM3
ENSG00000181767	OR8H2
ENSG00000211694	TRGV10
ENSG00000181609	OR52D1
ENSG00000128242	GAL3ST1
ENSG00000153446	C16orf89
ENSG00000125861	GFRA4
ENSG00000183542	KLRC4
ENSG00000140675	SLC5A2
ENSG00000179144	GIMAP7
ENSG00000269067	ZNF728
ENSG00000102313	ITIH6
ENSG00000271449	CT45A2
ENSG00000232399	USP17L13
ENSG00000187658	C5orf52
ENSG00000146151	HMGCLL1
ENSG00000178358	OR2D3
ENSG00000243729	OR5V1
ENSG00000179938	GOLGA8J
ENSG00000168263	KCNV2
ENSG00000159455	LCE2B
ENSG00000069764	PLA2G10
ENSG00000182053	TRIM49B
ENSG00000181023	OR56B1
ENSG00000263464	PPIAL4C
ENSG00000143552	NUP210L
ENSG00000222014	RAB6C
ENSG00000189068	VSTM1
ENSG00000273079	GRIN2B
ENSG00000101958	GLRA2
ENSG00000182393	IFNL1
ENSG00000163285	GABRG1
ENSG00000225327	USP17L3
ENSG00000243466	IGKV1-5
ENSG00000145113	MUC4
ENSG00000188257	PLA2G2A
ENSG00000167210	LOXHD1
ENSG00000184530	C6orf58
ENSG00000232237	ASCL5
ENSG00000182674	KCNB2
ENSG00000177201	OR2T12
ENSG00000239395	AC118470.1
ENSG00000137077	CCL21
ENSG00000132514	CLEC10A
ENSG00000197651	CCER1
ENSG00000170298	LGALS9B
ENSG00000006555	TTC22
ENSG00000104879	CKM
ENSG00000162006	MSLNL
ENSG00000165799	RNASE7
ENSG00000198643	FAM3D
ENSG00000228836	CT45A5
ENSG00000111780	AL021546.1
ENSG00000163737	PF4
ENSG00000221826	PSG3
ENSG00000197177	ADGRA1
ENSG00000231051	USP17L28
ENSG00000110887	DAO
ENSG00000116882	HAO2
ENSG00000185002	RFX6
ENSG00000203733	GJE1
ENSG00000254402	LRRC24
ENSG00000091592	NLRP1
ENSG00000160282	FTCD
ENSG00000184716	SERINC4
ENSG00000185013	NT5C1B
ENSG00000155495	MAGEC1
ENSG00000165171	METTL27
ENSG00000143226	FCGR2A
ENSG00000188032	C19orf67
ENSG00000211829	TRDC
ENSG00000269095	AC010646.1
ENSG00000211667	IGLV3-12
ENSG00000155890	TRIM42
ENSG00000197249	SERPINA1
ENSG00000115607	IL18RAP
ENSG00000186980	KRTAP23-1
ENSG00000036448	MYOM2
ENSG00000165509	MAGEC3
ENSG00000224089	CT47A10
ENSG00000123342	MMP19
ENSG00000135625	EGR4
ENSG00000175894	TSPEAR
ENSG00000187045	TMPRSS6
ENSG00000161929	SCIMP
ENSG00000221836	OR2A5
ENSG00000237521	OR7E24
ENSG00000258691	AL355102.2
ENSG00000176566	DCAF4L2
ENSG00000100095	SEZ6L
ENSG00000113520	IL4
ENSG00000204314	PRRT1
ENSG00000127325	BEST3
ENSG00000169302	STK32A
ENSG00000198471	RTP2
ENSG00000160179	ABCG1
ENSG00000144130	NT5DC4
ENSG00000151005	TKTL2
ENSG00000239961	LILRA4
ENSG00000142511	GPR32
ENSG00000186766	FOXI2
ENSG00000179626	OR6C4
ENSG00000122121	XPNPEP2
ENSG00000160883	HK3
ENSG00000186442	KRT3
ENSG00000166368	OR2D2
ENSG00000174944	P2RY14
ENSG00000213030	CGB8
ENSG00000088543	C3orf18
ENSG00000262660	AC139530.2
ENSG00000122176	FMOD
ENSG00000183775	KCTD16
ENSG00000205669	ACOT6
ENSG00000138075	ABCG5
ENSG00000239855	IGKV1-6
ENSG00000242580	IGKV1D-43
ENSG00000124469	CEACAM8
ENSG00000126231	PROZ
ENSG00000151715	TMEM45B
ENSG00000184954	OR6C70
ENSG00000175513	TSGA10IP
ENSG00000244623	OR2AE1
ENSG00000114124	GRK7
ENSG00000181143	MUC16
ENSG00000005381	MPO
ENSG00000170948	MBD3L1
ENSG00000143632	ACTA1
ENSG00000197774	EME2
ENSG00000155875	SAXO1
ENSG00000165583	SSX5
ENSG00000248713	C4orf54
ENSG00000253953	PCDHGB4
ENSG00000175336	APOF
ENSG00000198723	TEX45
ENSG00000106410	NOBOX
ENSG00000261587	TMEM249
ENSG00000089041	P2RX7
ENSG00000239862	IGKV1-37
ENSG00000211798	TRAV18
ENSG00000179407	DNAJB8
ENSG00000114279	FGF12
ENSG00000102466	FGF14
ENSG00000211599	IGKV5-2
ENSG00000047617	ANO2
ENSG00000167554	ZNF610
ENSG00000177143	CETN1
ENSG00000125879	OTOR
ENSG00000136267	DGKB
ENSG00000186765	FSCN2
ENSG00000186471	AKAP14
ENSG00000206047	DEFA1
ENSG00000164325	TMEM174
ENSG00000167633	KIR3DL1
ENSG00000278599	TBC1D3E
ENSG00000223547	ZNF844
ENSG00000171564	FGB
ENSG00000127903	ZNF835
ENSG00000211899	IGHM
ENSG00000211876	TRAJ13
ENSG00000148602	LRIT1
ENSG00000153002	CPB1
ENSG00000253767	PCDHGA8
ENSG00000108231	LGI1
ENSG00000124568	SLC17A1
ENSG00000176601	MAP3K19
ENSG00000170092	SPDYE5
ENSG00000204019	CT83
ENSG00000168903	BTNL3
ENSG00000170509	HSD17B13
ENSG00000100665	SERPINA4
ENSG00000144583	MARCHF4
ENSG00000186910	SERPINA11
ENSG00000102802	MEDAG
ENSG00000170961	HAS2
ENSG00000232948	DEFB130A
ENSG00000147485	PXDNL
ENSG00000183273	CCDC60
ENSG00000267909	CCDC177
ENSG00000270550	IGHV3-30
ENSG00000231924	PSG1
ENSG00000197838	CYP2A13
ENSG00000064932	SBNO2
ENSG00000170935	NCBP2L
ENSG00000173250	GPR151
ENSG00000260802	SERTM2
ENSG00000149090	PAMR1
ENSG00000137252	HCRTR2
ENSG00000212938	KRTAP6-3
ENSG00000167780	SOAT2
ENSG00000168589	DYNLRB2
ENSG00000197658	SLC22A24
ENSG00000211870	TRAJ19
ENSG00000285913	FAM90A18P
ENSG00000178826	TMEM139
ENSG00000284609	OR8B3
ENSG00000203697	CAPN8
ENSG00000149651	SPINT4
ENSG00000158816	VWA5B1
ENSG00000282780	TRBJ1-6
ENSG00000115353	TACR1
ENSG00000196228	SULT1C3
ENSG00000133980	VRTN
ENSG00000211979	IGHV7-81
ENSG00000134940	ACRV1
ENSG00000283683	MYOCOS
ENSG00000163749	CCDC158
ENSG00000124813	RUNX2
ENSG00000174175	SELP
ENSG00000127399	LRRC61
ENSG00000162526	TSSK3
ENSG00000211746	TRBV19
ENSG00000169583	CLIC3
ENSG00000115593	SMYD1
ENSG00000165646	SLC18A2
ENSG00000169903	TM4SF4
ENSG00000162040	HS3ST6
ENSG00000057149	SERPINB3
ENSG00000285620	FAM90A16P
ENSG00000147041	SYTL5
ENSG00000165059	PRKACG
ENSG00000240871	KRTAP4-7
ENSG00000213760	ATP6V1G2
ENSG00000154783	FGD5
ENSG00000106018	VIPR2
ENSG00000142513	ACP4
ENSG00000172399	MYOZ2
ENSG00000213402	PTPRCAP
ENSG00000232113	TEX50
ENSG00000267978	MAGEA9B
ENSG00000124237	C20orf85
ENSG00000211884	TRAJ5
ENSG00000104371	DKK4
ENSG00000273213	H3-2
ENSG00000187714	SLC18A3
ENSG00000283496	ZNF511-PRAP1
ENSG00000244362	KRTAP19-7
ENSG00000164123	C4orf45
ENSG00000181017	OR56B2P
ENSG00000137877	SPTBN5
ENSG00000101892	ATP1B4
ENSG00000115616	SLC9A2
ENSG00000182676	PPP1R27
ENSG00000184471	C1QTNF8
ENSG00000263429	TMEM238L
ENSG00000012223	LTF
ENSG00000156564	LRFN2
ENSG00000282804	AL512428.1
ENSG00000211835	TRAJ56
ENSG00000173702	MUC13
ENSG00000173976	RAX2
ENSG00000277893	SRD5A2
ENSG00000273088	AL713999.1
ENSG00000006611	USH1C
ENSG00000007306	CEACAM7
ENSG00000279493	FP565260.4
ENSG00000173267	SNCG
ENSG00000088827	SIGLEC1
ENSG00000197935	ZNF311
ENSG00000243955	GSTA1
ENSG00000074410	CA12
ENSG00000130283	GDF1
ENSG00000168070	MAJIN
ENSG00000125384	PTGER2
ENSG00000277058	HNRNPCL3
ENSG00000155428	TRIM74
ENSG00000174326	SLC16A11
ENSG00000113600	C9
ENSG00000170458	CD14
ENSG00000180999	C1orf105
ENSG00000186451	SPATA12
ENSG00000211931	IGHD2-2
ENSG00000154736	ADAMTS5
ENSG00000180190	TDRP
ENSG00000118849	RARRES1
ENSG00000155307	SAMSN1
ENSG00000198128	OR2L3
ENSG00000177182	CLVS1
ENSG00000215009	ACSM4
ENSG00000102891	MT4
ENSG00000159224	GIP
ENSG00000211820	TRAV41
ENSG00000173366	AC097637.1
ENSG00000134588	USP26
ENSG00000115956	PLEK
ENSG00000168928	CTRB2
ENSG00000139547	RDH16
ENSG00000183389	OR56A4
ENSG00000237110	TAAR9
ENSG00000249715	FER1L5
ENSG00000187492	CDHR4
ENSG00000180042	OR1R1P
ENSG00000138379	MSTN
ENSG00000142515	KLK3
ENSG00000130385	BMP15
ENSG00000171772	SYCE1
ENSG00000188037	CLCN1
ENSG00000186710	CFAP73
ENSG00000233056	ERVH48-1
ENSG00000100156	SLC16A8
ENSG00000016602	CLCA4
ENSG00000170279	C7orf33
ENSG00000270394	MTRNR2L13
ENSG00000184210	DGAT2L6
ENSG00000116748	AMPD1
ENSG00000107159	CA9
ENSG00000203963	C1orf141
ENSG00000133063	CHIT1
ENSG00000104537	ANXA13
ENSG00000211924	IGHD3-9
ENSG00000164129	NPY5R
ENSG00000130287	NCAN
ENSG00000284546	SSU72P3
ENSG00000170074	FAM153A
ENSG00000100336	APOL4
ENSG00000196433	ASMT
ENSG00000148671	ADIRF
ENSG00000174791	RIN1
ENSG00000235568	NFAM1
ENSG00000278661	TRAJ37
ENSG00000146013	GFRA3
ENSG00000180929	GPR62
ENSG00000007038	PRSS21
ENSG00000184724	KRTAP6-1
ENSG00000144671	SLC22A14
ENSG00000152128	TMEM163
ENSG00000008196	TFAP2B
ENSG00000189108	IL1RAPL2
ENSG00000139767	SRRM4
ENSG00000151006	PRSS53
ENSG00000173208	ABCD2
ENSG00000235718	MFRP
ENSG00000227196	IGHD4-23
ENSG00000133454	MYO18B
ENSG00000242221	PSG2
ENSG00000148156	ACTL7B
ENSG00000273777	CEACAM20
ENSG00000138161	CUZD1
ENSG00000122787	AKR1D1
ENSG00000106341	PPP1R17
ENSG00000166035	LIPC
ENSG00000203785	SPRR2E
ENSG00000104938	CLEC4M
ENSG00000166923	GREM1
ENSG00000145428	RNF175
ENSG00000198075	SULT1C4
ENSG00000147885	IFNA16
ENSG00000249240	AC069368.1
ENSG00000188803	SHISA6
ENSG00000283703	VSIG10L2
ENSG00000182557	SPNS3
ENSG00000211790	TRAV8-4
ENSG00000196990	FAM163B
ENSG00000279263	OR2L8
ENSG00000221954	OR4C12
ENSG00000124664	SPDEF
ENSG00000284018	SSU72P5
ENSG00000165202	OR1Q1
ENSG00000063515	GSC2
ENSG00000164082	GRM2
ENSG00000177212	OR2T33
ENSG00000265107	GJA5
ENSG00000234186	C16orf82
ENSG00000154342	WNT3A
ENSG00000239571	IGKV2D-30
ENSG00000288678	AL136115.4
ENSG00000187942	LDLRAD2
ENSG00000149516	MS4A3
ENSG00000136881	BAAT
ENSG00000213413	PVRIG
ENSG00000111700	SLCO1B3
ENSG00000211952	IGHV4-28
ENSG00000274102	OR4M2
ENSG00000105146	AURKC
ENSG00000173040	EVC2
ENSG00000148704	VAX1
ENSG00000231192	OR5H1
ENSG00000182667	NTM
ENSG00000005243	COPZ2
ENSG00000198610	AKR1C4
ENSG00000183598	H3C13
ENSG00000186452	TMPRSS12
ENSG00000143194	MAEL
ENSG00000127529	OR7C2
ENSG00000155926	SLA
ENSG00000284701	TMEM247
ENSG00000134398	ERN2
ENSG00000212899	KRTAP3-3
ENSG00000222038	POTEJ
ENSG00000244537	KRTAP4-2
ENSG00000204388	HSPA1B
ENSG00000255569	TRAV1-1
ENSG00000170667	RASA4B
ENSG00000178395	CCDC185
ENSG00000197591	OR11L1
ENSG00000164106	SCRG1
ENSG00000066813	ACSM2B
ENSG00000204539	CDSN
ENSG00000083290	ULK2
ENSG00000124935	SCGB1D2
ENSG00000203926	SPANXA2
ENSG00000221931	OR6X1
ENSG00000276085	CCL3L3
ENSG00000211877	TRAJ12
ENSG00000144230	GPR17
ENSG00000282218	AL132671.2
ENSG00000183463	URAD
ENSG00000125780	TGM3
ENSG00000171815	PCDHB1
ENSG00000268651	CTAG1A
ENSG00000168582	CRYGA
ENSG00000188784	PLA2G2E
ENSG00000197273	GUCA2A
ENSG00000276409	CCL14
ENSG00000173157	ADAMTS20
ENSG00000175262	C1orf127
ENSG00000251692	PTX4
ENSG00000166947	EPB42
ENSG00000042813	ZPBP
ENSG00000168477	TNXB
ENSG00000129993	CBFA2T3
ENSG00000273540	AGBL1
ENSG00000078328	RBFOX1
ENSG00000221858	OR2A12
ENSG00000147697	GSDMC
ENSG00000178462	TUBAL3
ENSG00000187116	LILRA5
ENSG00000120279	MYCT1
ENSG00000126266	FFAR1
ENSG00000274274	GAGE13
ENSG00000124196	GTSF1L
ENSG00000120051	CFAP58
ENSG00000155754	C2CD6
ENSG00000189334	S100A14
ENSG00000250120	PCDHA10
ENSG00000164867	NOS3
ENSG00000288611	NPBWR1
ENSG00000130540	SULT4A1
ENSG00000211684	IGLJ7
ENSG00000285762	AC253536.7
ENSG00000211887	TRAJ2
ENSG00000136487	GH2
ENSG00000165621	OXGR1
ENSG00000188394	GPR21
ENSG00000139973	SYT16
ENSG00000215018	COL28A1
ENSG00000181626	ANKRD62
ENSG00000182348	ZNF804B
ENSG00000257108	NHLRC4
ENSG00000240224	UGT1A5
ENSG00000124491	F13A1
ENSG00000151224	MAT1A
ENSG00000118997	DNAH7
ENSG00000243627	SMIM34A
ENSG00000185291	IL3RA
ENSG00000203734	ECT2L
ENSG00000286131	AC083977.1
ENSG00000137841	PLCB2
ENSG00000108342	CSF3
ENSG00000273217	AC008695.1
ENSG00000276747	PADI6
ENSG00000215131	C16orf90
ENSG00000130701	RBBP8NL
ENSG00000130957	FBP2
ENSG00000236543	AL354761.1
ENSG00000113108	APBB3
ENSG00000150750	C11orf53
ENSG00000115165	CYTIP
ENSG00000130598	TNNI2
ENSG00000113905	HRG
ENSG00000102109	PCSK1N
ENSG00000162711	NLRP3
ENSG00000206075	SERPINB5
ENSG00000225396	FAM236D
ENSG00000182271	TMIGD1
ENSG00000158714	SLAMF8
ENSG00000164855	TMEM184A
ENSG00000255393	OOSP4B
ENSG00000197134	ZNF257
ENSG00000178217	SH2D4B
ENSG00000187690	EZHIP
ENSG00000105492	SIGLEC6
ENSG00000187833	C2orf78
ENSG00000187268	FAM9C
ENSG00000107859	PITX3
ENSG00000134817	APLNR
ENSG00000107165	TYRP1
ENSG00000160255	ITGB2
ENSG00000205704	LINC00634
ENSG00000278646	AC008162.2
ENSG00000160401	CFAP157
ENSG00000268870	AC008758.5
ENSG00000174885	NLRP6
ENSG00000243509	TNFRSF6B
ENSG00000112706	IMPG1
ENSG00000100600	LGMN
ENSG00000214237	MINDY4B
ENSG00000124701	APOBEC2
ENSG00000234465	PINLYP
ENSG00000176555	OR4S1
ENSG00000178623	GPR35
ENSG00000211653	IGLV1-40
ENSG00000118137	APOA1
ENSG00000188897	AC099489.1
ENSG00000156150	ALX3
ENSG00000129538	RNASE1
ENSG00000162706	CADM3
ENSG00000172680	MOS
ENSG00000176540	OR4C5
ENSG00000262406	MMP12
ENSG00000100368	CSF2RB
ENSG00000175718	RBMXL3
ENSG00000175202	HIGD2B
ENSG00000166884	OR4D6
ENSG00000117152	RGS4
ENSG00000143196	DPT
ENSG00000223953	C1QTNF5
ENSG00000149635	OCSTAMP
ENSG00000178852	EFCAB13
ENSG00000170962	PDGFD
ENSG00000184860	SDR42E1
ENSG00000103426	CORO7-PAM16
ENSG00000171532	NEUROD2
ENSG00000174562	KLK15
ENSG00000136011	STAB2
ENSG00000120280	TASL
ENSG00000285085	AL662884.4
ENSG00000277932	OR52E5
ENSG00000228325	IGKV3D-7
ENSG00000256825	AC026786.1
ENSG00000183260	ABHD16B
ENSG00000163216	SPRR2D
ENSG00000276040	SPATA31A7
ENSG00000159625	DRC7
ENSG00000160505	NLRP4
ENSG00000158077	NLRP14
ENSG00000198838	RYR3
ENSG00000042832	TG
ENSG00000091128	LAMB4
ENSG00000282651	IGHV5-10-1
ENSG00000204518	AADACL4
ENSG00000132975	GPR12
ENSG00000179344	HLA-DQB1
ENSG00000108556	CHRNE
ENSG00000176194	CIDEA
ENSG00000197580	BCO2
ENSG00000173401	GLIPR1L1
ENSG00000261832	AC138894.1
ENSG00000166596	CFAP52
ENSG00000041982	TNC
ENSG00000180872	DEFB112
ENSG00000080511	RDH8
ENSG00000197172	MAGEA6
ENSG00000182752	PAPPA
ENSG00000182255	KCNA4
ENSG00000174279	EVX2
ENSG00000133710	SPINK5
ENSG00000223638	RFPL4A
ENSG00000104760	FGL1
ENSG00000198090	KRTAP4-6
ENSG00000215529	EFCAB8
ENSG00000178828	RNF186
ENSG00000163207	IVL
ENSG00000134363	FST
ENSG00000072694	FCGR2B
ENSG00000163424	TEX55
ENSG00000211951	IGHV2-26
ENSG00000203970	DEFB110
ENSG00000112238	PRDM13
ENSG00000171217	CLDN20
ENSG00000048545	GUCA1A
ENSG00000228486	C2orf92
ENSG00000171540	OTP
ENSG00000166959	MS4A8
ENSG00000178199	ZC3H12D
ENSG00000146039	SLC17A4
ENSG00000151778	SERP2
ENSG00000204614	TRIM40
ENSG00000122585	NPY
ENSG00000269547	AC011455.2
ENSG00000189253	TRIM64B
ENSG00000117834	SLC5A9
ENSG00000105989	WNT2
ENSG00000233136	USP17L11
ENSG00000157150	TIMP4
ENSG00000167656	LY6D
ENSG00000183185	GABRR3
ENSG00000280969	RPS4Y2
ENSG00000129864	VCY
ENSG00000185652	NTF3
ENSG00000170324	FRMPD2
ENSG00000204544	MUC21
ENSG00000285880	AC144573.1
ENSG00000117154	IGSF21
ENSG00000254167	IGHV8-51-1
ENSG00000140835	CHST4
ENSG00000171291	ZNF439
ENSG00000041515	MYO16
ENSG00000205030	OR5L2
ENSG00000189064	GAGE2A
ENSG00000123689	G0S2
ENSG00000149972	CNTN5
ENSG00000144406	UNC80
ENSG00000205944	DAZ2
ENSG00000171885	AQP4
ENSG00000099937	SERPIND1
ENSG00000198771	RCSD1
ENSG00000284934	AC048338.2
ENSG00000164690	SHH
ENSG00000173464	RNASE11
ENSG00000102837	OLFM4
ENSG00000147206	NXF3
ENSG00000124391	IL17C
ENSG00000264668	AC138696.1
ENSG00000233917	POTEB
ENSG00000241595	KRTAP9-4
ENSG00000148702	HABP2
ENSG00000183251	OR51B4
ENSG00000206140	TMEM191C
ENSG00000183629	GOLGA8G
ENSG00000169067	ACTBL2
ENSG00000211747	TRBV20-1
ENSG00000006059	KRT33A
ENSG00000139351	SYCP3
ENSG00000103184	SEC14L5
ENSG00000178279	TNP2
ENSG00000109205	ODAM
ENSG00000170743	SYT9
ENSG00000060718	COL11A1
ENSG00000137672	TRPC6
ENSG00000244476	ERVFRD-1
ENSG00000231068	KRTAP21-3
ENSG00000189430	NCR1
ENSG00000137809	ITGA11
ENSG00000237197	IGHD1-7
ENSG00000134757	DSG3
ENSG00000211715	TRBV5-3
ENSG00000117501	MROH9
ENSG00000164049	FBXW12
ENSG00000278889	OR2S2
ENSG00000260097	SPDYE6
ENSG00000284917	EEF1AKMT4-ECE2
ENSG00000284733	OR4F29
ENSG00000171136	RLN3
ENSG00000115596	WNT6
ENSG00000131746	TNS4
ENSG00000131050	BPIFA2
ENSG00000211677	IGLC2
ENSG00000164675	IQUB
ENSG00000286022	AL121899.2
ENSG00000179168	GGN
ENSG00000183840	GPR39
ENSG00000112462	OR12D3
ENSG00000204967	PCDHA4
ENSG00000106331	PAX4
ENSG00000157219	HTR5A
ENSG00000173610	UGT2A1
ENSG00000175294	CATSPER1
ENSG00000137673	MMP7
ENSG00000211944	IGHV3-16
ENSG00000186732	MPPED1
ENSG00000183715	OPCML
ENSG00000204071	TCEAL6
ENSG00000156127	BATF
ENSG00000141316	SPACA3
ENSG00000183018	SPNS2
ENSG00000137331	IER3
ENSG00000284491	THSD8
ENSG00000198283	OR5B21
ENSG00000188738	FSIP2
ENSG00000124159	MATN4
ENSG00000225180	PVALEF
ENSG00000165092	ALDH1A1
ENSG00000160856	FCRL3
ENSG00000255833	TIFAB
ENSG00000125823	CSTL1
ENSG00000188641	DPYD
ENSG00000163995	ABLIM2
ENSG00000228567	VN1R4
ENSG00000189099	PRSS48
ENSG00000283697	HSFX3
ENSG00000157766	ACAN
ENSG00000126233	SLURP1
ENSG00000132911	NMUR2
ENSG00000172201	ID4
ENSG00000224383	PRR29
ENSG00000167183	PRR15L
ENSG00000142765	SYTL1
ENSG00000160188	RSPH1
ENSG00000176302	FOXR1
ENSG00000164729	SLC35G3
ENSG00000105550	FGF21
ENSG00000287542	HERC3
ENSG00000138395	CDK15
ENSG00000168060	NAALADL1
ENSG00000254827	SLC22A18AS
ENSG00000283189	AC104452.1
ENSG00000127074	RGS13
ENSG00000164220	F2RL2
ENSG00000177511	ST8SIA3
ENSG00000243896	OR2A7
ENSG00000139330	KERA
ENSG00000198753	PLXNB3
ENSG00000182916	TCEAL7
ENSG00000211710	TRBV4-1
ENSG00000096006	CRISP3
ENSG00000211697	TRGV5
ENSG00000186136	TAS2R42
ENSG00000177675	CD163L1
ENSG00000058866	DGKG
ENSG00000185264	TEX33
ENSG00000122679	RAMP3
ENSG00000152430	BOLL
ENSG00000181698	OR5T1
ENSG00000165462	PHOX2A
ENSG00000111348	ARHGDIB
ENSG00000118156	ZNF541
ENSG00000132693	CRP
ENSG00000163645	ERICH6
ENSG00000163219	ARHGAP25
ENSG00000125522	NPBWR2
ENSG00000151962	RBM46
ENSG00000138738	PRDM5
ENSG00000105131	EPHX3
ENSG00000179299	NSUN7
ENSG00000169271	HSPB3
ENSG00000172568	FNDC9
ENSG00000179902	C1orf194
ENSG00000241233	KRTAP5-8
ENSG00000229894	GK3P
ENSG00000254126	CD8B2
ENSG00000271321	CTAGE6
ENSG00000140090	SLC24A4
ENSG00000100385	IL2RB
ENSG00000168306	ACOX2
ENSG00000183128	CALHM3
ENSG00000198520	ARMH1
ENSG00000268629	TEX13A
ENSG00000049540	ELN
ENSG00000203870	SMIM9
ENSG00000161649	CD300LG
ENSG00000205022	PABPN1L
ENSG00000183347	GBP6
ENSG00000131097	HIGD1B
ENSG00000198083	KRTAP9-9
ENSG00000235007	AL158151.3
ENSG00000144488	ESPNL
ENSG00000255439	AC135050.2
ENSG00000215454	KRTAP10-4
ENSG00000186281	GPAT2
ENSG00000173728	C1orf100
ENSG00000204702	OR2J1
ENSG00000149300	C11orf52
ENSG00000186925	KRTAP19-6
ENSG00000196126	HLA-DRB1
ENSG00000198286	CARD11
ENSG00000145283	SLC10A6
ENSG00000142303	ADAMTS10
ENSG00000196196	HRCT1
ENSG00000242362	CT47A2
ENSG00000158428	CATIP
ENSG00000156414	TDRD9
ENSG00000176087	SLC35A4
ENSG00000167910	CYP7A1
ENSG00000188817	SNTN
ENSG00000188163	FAM166A
ENSG00000106631	MYL7
ENSG00000151615	POU4F2
ENSG00000086159	AQP6
ENSG00000061492	WNT8A
ENSG00000218819	TDRD15
ENSG00000131849	ZNF132
ENSG00000176256	HMGB4
ENSG00000099866	MADCAM1
ENSG00000226600	CT47A9
ENSG00000196805	SPRR2B
ENSG00000026751	SLAMF7
ENSG00000175065	DSG4
ENSG00000177202	SPACA4
ENSG00000108823	SGCA
ENSG00000171903	CYP4F11
ENSG00000042980	ADAM28
ENSG00000177174	OR14C36
ENSG00000165023	DIRAS2
ENSG00000001626	CFTR
ENSG00000179002	TAS1R2
ENSG00000250641	LY6G6F-LY6G6D
ENSG00000255641	AC068775.1
ENSG00000171115	GIMAP8
ENSG00000279012	OR51B2
ENSG00000198883	PNMA5
ENSG00000145642	SHISAL2B
ENSG00000156463	SH3RF2
ENSG00000006757	PNPLA4
ENSG00000183486	MX2
ENSG00000157856	DRC1
ENSG00000204033	LRIT2
ENSG00000188626	GOLGA8M
ENSG00000175463	TBC1D10C
ENSG00000238269	PAGE2B
ENSG00000188800	TMCO2
ENSG00000227488	GAGE12D
ENSG00000188133	TMEM215
ENSG00000185040	SPDYE16
ENSG00000205710	C17orf107
ENSG00000204414	CSHL1
ENSG00000188120	DAZ1
ENSG00000174963	ZIC4
ENSG00000130055	GDPD2
ENSG00000189431	RASSF10
ENSG00000136694	IL36A
ENSG00000171587	DSCAM
ENSG00000275778	AC018630.2
ENSG00000231256	CFAP97D1
ENSG00000204363	SPANXN5
ENSG00000282268	IGHD2OR15-2B
ENSG00000145863	GABRA6
ENSG00000165131	LLCFC1
ENSG00000211661	IGLV3-22
ENSG00000158955	WNT9B
ENSG00000240654	C1QTNF9
ENSG00000211891	IGHE
ENSG00000205358	MT1H
ENSG00000188585	CLEC20A
ENSG00000175084	DES
ENSG00000165643	SOHLH1
ENSG00000152213	ARL11
ENSG00000185479	KRT6B
ENSG00000242019	KIR3DL3
ENSG00000187546	AGMO
ENSG00000276076	CRYAA2
ENSG00000214866	DCDC2C
ENSG00000112175	BMP5
ENSG00000286102	FAM246A
ENSG00000241370	RPP21
ENSG00000111913	RIPOR2
ENSG00000187094	CCK
