Enesembl ID	Gene
ENSG00000166928	MS4A14
ENSG00000144227	NXPH2
ENSG00000130300	PLVAP
ENSG00000187690	EZHIP
ENSG00000150394	CDH8
ENSG00000214814	FER1L6
ENSG00000134376	CRB1
ENSG00000227729	RD3L
ENSG00000182256	GABRG3
ENSG00000166930	MS4A5
ENSG00000159708	LRRC36
ENSG00000077943	ITGA8
ENSG00000182255	KCNA4
ENSG00000212900	KRTAP3-2
ENSG00000169402	RSPH10B2
ENSG00000226929	CT47A11
ENSG00000182415	CDY2A
ENSG00000159184	HOXB13
ENSG00000184530	C6orf58
ENSG00000110484	SCGB2A2
ENSG00000167281	RBFOX3
ENSG00000180176	TH
ENSG00000203989	RHOXF2B
ENSG00000229549	TSPY8
ENSG00000162510	MATN1
ENSG00000186832	KRT16
ENSG00000102290	PCDH11X
ENSG00000277535	AL772284.1
ENSG00000205916	DAZ4
ENSG00000161270	NPHS1
ENSG00000181552	EDDM3B
ENSG00000214782	MS4A18
ENSG00000243063	IGKV3-7
ENSG00000164871	SPAG11B
ENSG00000147378	FATE1
ENSG00000108309	RUNDC3A
ENSG00000185897	FFAR3
ENSG00000166118	SPATA19
ENSG00000198798	MAGEB3
ENSG00000215186	GOLGA6B
ENSG00000155761	SPAG17
ENSG00000122852	SFTPA1
ENSG00000184408	KCND2
ENSG00000179796	LRRC3B
ENSG00000174876	AMY1B
ENSG00000139053	PDE6H
ENSG00000147655	RSPO2
ENSG00000157404	KIT
ENSG00000240671	IGKV1-8
ENSG00000105501	SIGLEC5
ENSG00000104827	CGB3
ENSG00000137252	HCRTR2
ENSG00000115353	TACR1
ENSG00000170950	PGK2
ENSG00000129862	VCY1B
ENSG00000111405	ENDOU
ENSG00000197106	SLC6A17
ENSG00000187516	H2AP
ENSG00000140937	CDH11
ENSG00000065371	ROPN1
ENSG00000131142	CCL25
ENSG00000168484	SFTPC
ENSG00000188716	DUSP29
ENSG00000106809	OGN
ENSG00000137675	MMP27
ENSG00000197616	MYH6
ENSG00000141434	MEP1B
ENSG00000126890	CTAG2
ENSG00000167580	AQP2
ENSG00000253159	PCDHGA12
ENSG00000079841	RIMS1
ENSG00000165807	PPP1R36
ENSG00000162494	LRRC38
ENSG00000128040	SPINK2
ENSG00000197177	ADGRA1
ENSG00000118160	SLC8A2
ENSG00000125255	SLC10A2
ENSG00000196503	ARL9
ENSG00000104369	JPH1
ENSG00000161640	SIGLEC11
ENSG00000102195	GPR50
ENSG00000086570	FAT2
ENSG00000167858	TEKT1
ENSG00000087510	TFAP2C
ENSG00000215274	GAGE10
ENSG00000204174	NPY4R
ENSG00000169067	ACTBL2
ENSG00000066032	CTNNA2
ENSG00000203857	HSD3B1
ENSG00000165509	MAGEC3
ENSG00000077327	SPAG6
ENSG00000251664	PCDHA12
ENSG00000155495	MAGEC1
ENSG00000141579	ZNF750
ENSG00000145283	SLC10A6
ENSG00000168757	TSPY2
ENSG00000187821	HELT
ENSG00000185274	GALNT17
ENSG00000136274	NACAD
ENSG00000185518	SV2B
ENSG00000188770	OPTC
ENSG00000139572	GPR84
ENSG00000139287	TPH2
ENSG00000100721	TCL1A
ENSG00000116748	AMPD1
ENSG00000151418	ATP6V1G3
ENSG00000164509	IL31RA
ENSG00000115155	OTOF
ENSG00000116703	PDC
ENSG00000229183	PGA4
ENSG00000230358	SPDYE21
ENSG00000221946	FXYD7
ENSG00000196337	CGB7
ENSG00000161681	SHANK1
ENSG00000066405	CLDN18
ENSG00000187323	DCC
ENSG00000130226	DPP6
ENSG00000143167	GPA33
ENSG00000172288	CDY1
ENSG00000183246	RIMBP3C
ENSG00000144962	SPATA16
ENSG00000268629	TEX13A
ENSG00000165566	AMER2
ENSG00000183690	EFHC2
ENSG00000120251	GRIA2
ENSG00000132872	SYT4
ENSG00000278646	AC008162.2
ENSG00000283706	PRSS50
ENSG00000171446	KRT27
ENSG00000163515	RETNLB
ENSG00000131808	FSHB
ENSG00000159212	CLIC6
ENSG00000120471	TP53AIP1
ENSG00000149295	DRD2
ENSG00000182050	MGAT4C
ENSG00000203926	SPANXA2
ENSG00000226372	DCAF8L1
ENSG00000125878	TCF15
ENSG00000137392	CLPS
ENSG00000205301	MGAT4D
ENSG00000105141	CASP14
ENSG00000127074	RGS13
ENSG00000175874	CREG2
ENSG00000239605	STPG4
ENSG00000275896	PRSS2
ENSG00000206026	SMIM21
ENSG00000167916	KRT24
ENSG00000204414	CSHL1
ENSG00000183807	FAM162B
ENSG00000165059	PRKACG
ENSG00000187191	DAZ3
ENSG00000170442	KRT86
ENSG00000137440	FGFBP1
ENSG00000118113	MMP8
ENSG00000203784	LELP1
ENSG00000176083	ZNF683
ENSG00000143552	NUP210L
ENSG00000070526	ST6GALNAC1
ENSG00000075043	KCNQ2
ENSG00000152266	PTH
ENSG00000177992	SPATA31E1
ENSG00000150628	SPATA4
ENSG00000169994	MYO7B
ENSG00000241106	HLA-DOB
ENSG00000154736	ADAMTS5
ENSG00000173838	MARCHF10
ENSG00000185532	PRKG1
ENSG00000004948	CALCR
ENSG00000189139	FSCB
ENSG00000204175	GPRIN2
ENSG00000132911	NMUR2
ENSG00000169876	MUC17
ENSG00000112333	NR2E1
ENSG00000187054	TMPRSS11A
ENSG00000153012	LGI2
ENSG00000183036	PCP4
ENSG00000185176	AQP12B
ENSG00000123610	TNFAIP6
ENSG00000169397	RNASE3
ENSG00000114124	GRK7
ENSG00000140519	RHCG
ENSG00000108823	SGCA
ENSG00000016490	CLCA1
ENSG00000198049	AVPR1B
ENSG00000205076	LGALS7
ENSG00000184564	SLITRK6
ENSG00000125869	LAMP5
ENSG00000243290	IGKV1-12
ENSG00000155622	XAGE2
ENSG00000006059	KRT33A
ENSG00000269096	CT45A3
ENSG00000086967	MYBPC2
ENSG00000216649	GAGE12E
ENSG00000159618	ADGRG5
ENSG00000203786	KPRP
ENSG00000152467	ZSCAN1
ENSG00000176774	MAGEB18
ENSG00000178597	PSAPL1
ENSG00000134812	CBLIF
ENSG00000106571	GLI3
ENSG00000136488	CSH1
ENSG00000205359	SLCO6A1
ENSG00000103310	ZP2
ENSG00000205884	DEFB136
ENSG00000183837	PNMA3
ENSG00000130037	KCNA5
ENSG00000128610	FEZF1
ENSG00000174844	DNAH12
ENSG00000171489	SPACA5
ENSG00000117115	PADI2
ENSG00000197430	OPALIN
ENSG00000065609	SNAP91
ENSG00000153802	TMPRSS11D
ENSG00000198914	POU3F3
ENSG00000183977	PP2D1
ENSG00000183607	GKN2
ENSG00000078098	FAP
ENSG00000112619	PRPH2
ENSG00000224902	GAGE12H
ENSG00000160994	CCDC105
ENSG00000198183	BPIFA1
ENSG00000130224	LRCH2
ENSG00000243137	PSG4
ENSG00000117322	CR2
ENSG00000175325	PROP1
ENSG00000007306	CEACAM7
ENSG00000002726	AOC1
ENSG00000123364	HOXC13
ENSG00000138622	HCN4
ENSG00000177468	OLIG3
ENSG00000156009	MAGEA8
ENSG00000147697	GSDMC
ENSG00000119614	VSX2
ENSG00000105507	CABP5
ENSG00000174417	TRHR
ENSG00000124391	IL17C
ENSG00000211898	IGHD
ENSG00000178021	TSPYL6
ENSG00000188373	C10orf99
ENSG00000102683	SGCG
ENSG00000204071	TCEAL6
ENSG00000106304	SPAM1
ENSG00000196358	NTNG2
ENSG00000135824	RGS8
ENSG00000094796	KRT31
ENSG00000124678	TCP11
ENSG00000237671	GAGE12C
ENSG00000018236	CNTN1
ENSG00000100433	KCNK10
ENSG00000161798	AQP5
ENSG00000253873	PCDHGA11
ENSG00000106018	VIPR2
ENSG00000158458	NRG2
ENSG00000184524	CEND1
ENSG00000123572	NRK
ENSG00000100302	RASD2
ENSG00000269791	SSX4B
ENSG00000156738	MS4A1
ENSG00000148680	HTR7
ENSG00000167531	LALBA
ENSG00000127928	GNGT1
ENSG00000136999	CCN3
ENSG00000198488	B3GNT6
ENSG00000120149	MSX2
ENSG00000244437	IGKV3-15
ENSG00000184672	RALYL
ENSG00000154646	TMPRSS15
ENSG00000006116	CACNG3
ENSG00000133101	CCNA1
ENSG00000111245	MYL2
ENSG00000182742	HOXB4
ENSG00000095777	MYO3A
ENSG00000213030	CGB8
ENSG00000101306	MYLK2
ENSG00000082497	SERTAD4
ENSG00000146047	H2BC1
ENSG00000198129	DEFB107B
ENSG00000162670	BRINP3
ENSG00000242875	RBMY1B
ENSG00000168582	CRYGA
ENSG00000204140	CLPSL1
ENSG00000184650	ODF4
ENSG00000134640	MTNR1B
ENSG00000006611	USH1C
ENSG00000243566	UPK3B
ENSG00000162643	DNAI3
ENSG00000111981	ULBP1
ENSG00000138379	MSTN
ENSG00000124467	PSG8
ENSG00000183346	CABCOCO1
ENSG00000174697	LEP
ENSG00000182187	CRYGB
ENSG00000082684	SEMA5B
ENSG00000221994	ZNF630
ENSG00000142515	KLK3
ENSG00000184507	NUTM1
ENSG00000152093	CFC1B
ENSG00000124157	SEMG2
ENSG00000204539	CDSN
ENSG00000163106	HPGDS
ENSG00000149609	C20orf144
ENSG00000211640	IGLV6-57
ENSG00000170484	KRT74
ENSG00000206549	AC109583.1
ENSG00000187398	LUZP2
ENSG00000221878	PSG7
ENSG00000162383	SLC1A7
ENSG00000197901	SLC22A6
ENSG00000189052	CGB5
ENSG00000154478	GPR26
ENSG00000182333	LIPF
ENSG00000273079	GRIN2B
ENSG00000228325	IGKV3D-7
ENSG00000130561	SAG
ENSG00000129965	INS-IGF2
ENSG00000257138	TAS2R38
ENSG00000162782	TDRD5
ENSG00000151475	SLC25A31
ENSG00000249139	EPPIN-WFDC6
ENSG00000158816	VWA5B1
ENSG00000101327	PDYN
ENSG00000186431	FCAR
ENSG00000250036	IGKV1D-37
ENSG00000125285	SOX21
ENSG00000113396	SLC27A6
ENSG00000152822	GRM1
ENSG00000176782	DEFB104A
ENSG00000168539	CHRM1
ENSG00000163623	NKX6-1
ENSG00000226685	CT47A12
ENSG00000204033	LRIT2
ENSG00000172554	SNTG2
ENSG00000124496	TRERF1
ENSG00000240764	PCDHGC5
ENSG00000176160	HSF5
ENSG00000141433	ADCYAP1
ENSG00000167098	SUN5
ENSG00000165556	CDX2
ENSG00000137691	CFAP300
ENSG00000153347	FAM81B
ENSG00000163630	SYNPR
ENSG00000159167	STC1
ENSG00000251692	PTX4
ENSG00000080572	DNAAF6
ENSG00000226600	CT47A9
ENSG00000126733	DACH2
ENSG00000005381	MPO
ENSG00000180483	DEFB119
ENSG00000179902	C1orf194
ENSG00000134917	ADAMTS8
ENSG00000102678	FGF9
ENSG00000160883	HK3
ENSG00000122375	OPN4
ENSG00000228836	CT45A5
ENSG00000131738	KRT33B
ENSG00000255501	CARD18
ENSG00000118729	CASQ2
ENSG00000172551	MUCL1
ENSG00000189320	FAM180A
ENSG00000213218	CSH2
ENSG00000174156	GSTA3
ENSG00000144191	CNGA3
ENSG00000170967	DDI1
ENSG00000075035	WSCD2
ENSG00000175718	RBMXL3
ENSG00000100298	APOBEC3H
ENSG00000048545	GUCA1A
ENSG00000007402	CACNA2D2
ENSG00000164530	PI16
ENSG00000119147	ECRG4
ENSG00000175535	PNLIP
ENSG00000143473	KCNH1
ENSG00000170613	FAM71B
ENSG00000143536	CRNN
ENSG00000185739	SRL
ENSG00000136750	GAD2
ENSG00000135443	KRT85
ENSG00000235034	C19orf81
ENSG00000124490	CRISP2
ENSG00000114757	PEX5L
ENSG00000123977	DAW1
ENSG00000228927	TSPY3
ENSG00000187475	H1-6
ENSG00000169035	KLK7
ENSG00000212899	KRTAP3-3
ENSG00000162399	BSND
ENSG00000198681	MAGEA1
ENSG00000088320	REM1
ENSG00000204065	TCEAL5
ENSG00000124449	IRGC
ENSG00000126549	STATH
ENSG00000151617	EDNRA
ENSG00000188393	CLEC2A
ENSG00000171855	IFNB1
ENSG00000174963	ZIC4
ENSG00000184185	KCNJ12
ENSG00000176566	DCAF4L2
ENSG00000071677	PRLH
