Enesembl ID	Gene	RNA line ab	RNA type ab	protein type ab
ENSG00000165272	AQP3	22.3		
ENSG00000165275	TRMT10B	5.5		
ENSG00000165280	VCP	190.4		
ENSG00000165282	PIGO	46.8		
ENSG00000165283	STOML2	259.8		
ENSG00000165288	BRWD3	4.0		
ENSG00000165300	SLITRK5	0.5		
ENSG00000165304	MELK	68.9		
ENSG00000165309	ARMC3	0.1		
ENSG00000165312	OTUD1	2.0		
ENSG00000165322	ARHGAP12	26.6		
ENSG00000165323	FAT3	0.4		
ENSG00000165325	DEUP1	0.0		
ENSG00000165338	HECTD2	5.6		
ENSG00000165349	SLC7A3	0.0		
ENSG00000165355	FBXO33	8.7		
ENSG00000165359	INTS6L	0.0		
ENSG00000165370	GPR101	0.0		
ENSG00000165376	CLDN2	16.2		
ENSG00000165379	LRFN5	0.0		
ENSG00000165383	LRRC18	0.0		
ENSG00000165389	SPTSSA	41.4		
ENSG00000165392	WRN	4.7		
ENSG00000165406	MARCHF8	13.9		
ENSG00000165409	TSHR	0.3		
ENSG00000165410	CFL2	96.9		
ENSG00000165416	SUGT1	62.9		
ENSG00000165417	GTF2A1	17.4		
ENSG00000165424	ZCCHC24	2.4		
ENSG00000165434	PGM2L1	11.8		
ENSG00000165443	PHYHIPL	0.4		
ENSG00000165449	SLC16A9	0.3		
ENSG00000165457	FOLR2	0.0		
ENSG00000165458	INPPL1	48.6		
ENSG00000165462	PHOX2A	0.0		
ENSG00000165471	MBL2	0.0		
ENSG00000165474	GJB2	0.6		
ENSG00000165475	CRYL1	6.1		
ENSG00000165476	REEP3	27.1		
ENSG00000165478	HEPACAM	0.0		
ENSG00000165480	SKA3	15.1		
ENSG00000165487	MICU2	28.7		
ENSG00000165490	DDIAS	25.4		
ENSG00000165494	PCF11	19.7		
ENSG00000165495	PKNOX2	0.0		
ENSG00000165496	RPL10L	0.0		
ENSG00000165501	LRR1	54.4		
ENSG00000165502	RPL36AL	510.1		
ENSG00000165506	DNAAF2	10.1		
ENSG00000165507	DEPP1	0.2		
ENSG00000165509	MAGEC3	0.0		
ENSG00000165512	ZNF22	12.5		
ENSG00000165516	KLHDC2	14.0		
ENSG00000165521	EML5	0.4		
ENSG00000165525	NEMF	37.4		
ENSG00000165526	RPUSD4	16.6		
ENSG00000165527	ARF6	55.7		
ENSG00000165533	TTC8	32.6		
ENSG00000165548	TMEM63C	0.8		
ENSG00000165553	NGB	0.0		
ENSG00000165555	NOXRED1	0.6		
ENSG00000165556	CDX2	0.0		
ENSG00000165566	AMER2	0.0		
ENSG00000165568	AKR1E2	6.5		
ENSG00000165572	KBTBD6	6.2		
ENSG00000165583	SSX5	0.0		
ENSG00000165584	SSX3	0.1		
ENSG00000165588	OTX2	0.0		
ENSG00000165591	FAAH2	0.1		
ENSG00000165606	DRGX	0.0		
ENSG00000165609	NUDT5	114.6		
ENSG00000165617	DACT1	0.3		
ENSG00000165621	OXGR1	0.0		
ENSG00000165623	UCMA	0.0		
ENSG00000165626	BEND7	5.6		
ENSG00000165629	ATP5F1C	330.8		
ENSG00000165630	PRPF18	28.5		
ENSG00000165632	TAF3	6.6		
ENSG00000165633	VSTM4	0.2		
ENSG00000165637	VDAC2	371.5		
ENSG00000165643	SOHLH1	0.0		
ENSG00000165644	COMTD1	2.5		
ENSG00000165646	SLC18A2	0.8		
ENSG00000165650	PDZD8	18.0		
ENSG00000165655	ZNF503	3.4		
ENSG00000165660	ABRAXAS2	17.8		
ENSG00000165661	QSOX2	30.8		
ENSG00000165669	FAM204A	36.1		
ENSG00000165671	NSD1	22.8		
ENSG00000165672	PRDX3	449.6		
ENSG00000165675	ENOX2	13.4		
ENSG00000165678	GHITM	256.1		
ENSG00000165682	CLEC1B	0.0		
ENSG00000165684	SNAPC4	9.4		
ENSG00000165685	TMEM52B	0.1		
ENSG00000165688	PMPCA	76.2		
ENSG00000165689	ENTR1	47.2		
ENSG00000165694	FRMD7	0.0		
ENSG00000165695	AK8	0.6		
ENSG00000165698	SPACA9	2.7		
ENSG00000165699	TSC1	8.5		
ENSG00000165702	GFI1B	0.2		
ENSG00000165704	HPRT1	98.1		
ENSG00000165714	BORCS5	4.5		
ENSG00000165716	DIPK1B	10.7		
ENSG00000165724	ZMYND19	36.7		
ENSG00000165730	STOX1	1.5		
ENSG00000165731	RET	0.4		
ENSG00000165732	DDX21	154.8		
ENSG00000165733	BMS1	30.0		
ENSG00000165752	STK32C	40.9		
ENSG00000165757	JCAD	6.6		
ENSG00000165762	OR4K2	0.0		
ENSG00000165775	FUNDC2	4.0		
ENSG00000165782	PIP4P1	28.5		
ENSG00000165792	METTL17	51.0		
ENSG00000165794	SLC39A2	0.0		
ENSG00000165795	NDRG2	2.9		
ENSG00000165799	RNASE7	0.0		
ENSG00000165801	ARHGEF40	2.5		
ENSG00000165802	NSMF	17.7		
ENSG00000165804	ZNF219	21.9		
ENSG00000165805	C12orf50	0.0		
ENSG00000165806	CASP7	30.0		
ENSG00000165807	PPP1R36	0.2		
ENSG00000165810	BTNL9	0.3		
ENSG00000165813	CCDC186	6.7		
ENSG00000165816	VWA2	0.1		
ENSG00000165819	METTL3	58.4		
ENSG00000165821	SALL2	1.6		
ENSG00000165828	PRAP1	0.3		
ENSG00000165832	TRUB1	24.4		
ENSG00000165837	ERICH6B	0.0		
ENSG00000165841	CYP2C19	0.0		
ENSG00000165861	ZFYVE1	8.5		
ENSG00000165863	C10orf82	0.0		
ENSG00000165868	HSPA12A	7.9		
ENSG00000165879	FRAT1	0.8		
ENSG00000165886	UBTD1	14.6		
ENSG00000165887	ANKRD2	8.4		
ENSG00000165891	E2F7	8.5		
ENSG00000165895	ARHGAP42	4.9		
ENSG00000165898	ISCA2	33.6		
ENSG00000165899	OTOGL	0.0		
ENSG00000165905	LARGE2	1.1		
ENSG00000165912	PACSIN3	28.3		
ENSG00000165914	TTC7B	11.3		
ENSG00000165915	SLC39A13	19.2		
ENSG00000165916	PSMC3	230.4		
ENSG00000165917	RAPSN	0.1		
ENSG00000165923	AGBL2	0.2		
ENSG00000165929	TC2N	1.4		
ENSG00000165934	CPSF2	51.6		
ENSG00000165935	SMCO2	0.2		
ENSG00000165943	MOAP1	7.7		
ENSG00000165948	IFI27L1	13.1		
ENSG00000165949	IFI27	1.0		
ENSG00000165953	SERPINA12	0.0		
ENSG00000165959	CLMN	6.4		
ENSG00000165966	PDZRN4	0.0		
ENSG00000165970	SLC6A5	0.0		
ENSG00000165972	CCDC38	0.3		
ENSG00000165973	NELL1	0.0		
ENSG00000165983	PTER	12.8		
ENSG00000165985	C1QL3	1.6		
ENSG00000165995	CACNB2	1.1		
ENSG00000165996	HACD1	36.7		
ENSG00000165997	ARL5B	10.5		
ENSG00000166002	SMCO4	19.8		
ENSG00000166004	CEP295	9.5		
ENSG00000166006	KCNC2	0.0		
ENSG00000166012	TAF1D	13.8		
ENSG00000166016	ABTB2	15.3		
ENSG00000166024	R3HCC1L	11.8		
ENSG00000166025	AMOTL1	11.3		
ENSG00000166033	HTRA1	42.1		
ENSG00000166035	LIPC	0.1		
ENSG00000166037	CEP57	15.5		
ENSG00000166046	TCP11L2	6.1		
ENSG00000166049	PASD1	0.0		
ENSG00000166068	SPRED1	7.4		
ENSG00000166069	TMCO5A	0.0		
ENSG00000166073	GPR176	2.2		
ENSG00000166086	JAM3	2.1		
ENSG00000166090	IL25	0.0		
ENSG00000166091	CMTM5	0.0		
ENSG00000166105	GLB1L3	0.0		
ENSG00000166106	ADAMTS15	3.1		
ENSG00000166111	SVOP	0.0		
ENSG00000166118	SPATA19	0.0		
ENSG00000166123	GPT2	15.2		
ENSG00000166126	AMN	0.1		
ENSG00000166128	RAB8B	15.8		
ENSG00000166130	IKBIP	77.5		
ENSG00000166133	RPUSD2	9.9		
ENSG00000166135	HIF1AN	13.1		
ENSG00000166136	NDUFB8	355.8		
ENSG00000166140	ZFYVE19	11.8		
ENSG00000166143	PPP1R14D	0.2		
ENSG00000166145	SPINT1	1.1		
ENSG00000166147	FBN1	4.7		
ENSG00000166148	AVPR1A	0.1		
ENSG00000166152	C16orf78	0.0		
ENSG00000166153	DEPDC4	2.0		
ENSG00000166159	LRTM2	0.0		
ENSG00000166160	OPN1MW2	0.0		
ENSG00000166164	BRD7	67.7		
ENSG00000166165	CKB	51.7		
ENSG00000166166	TRMT61A	20.0		
ENSG00000166167	BTRC	10.1		
ENSG00000166169	POLL	17.1		
ENSG00000166170	BAG5	23.0		
ENSG00000166171	DPCD	52.5		
ENSG00000166173	LARP6	53.3		
ENSG00000166181	API5	102.0		
ENSG00000166183	ASPG	0.0		
ENSG00000166188	ZNF319	8.2		
ENSG00000166189	HPS6	17.4		
ENSG00000166192	SENP8	2.5		
ENSG00000166197	NOLC1	185.3		
ENSG00000166199	ALKBH3	24.2		
ENSG00000166200	COPS2	71.6		
ENSG00000166206	GABRB3	70.5		
ENSG00000166211	SPIC	0.0		
ENSG00000166220	TBATA	0.0		
ENSG00000166224	SGPL1	31.6		
ENSG00000166225	FRS2	14.1		
ENSG00000166226	CCT2	513.3		
ENSG00000166228	PCBD1	344.9		
ENSG00000166233	ARIH1	12.9		
ENSG00000166246	C16orf71	1.8		
ENSG00000166250	CLMP	6.2		
ENSG00000166257	SCN3B	0.2		
ENSG00000166260	COX11	41.5		
ENSG00000166261	ZNF202	8.4		
ENSG00000166262	FAM227B	0.9		
ENSG00000166263	STXBP4	7.7		
ENSG00000166265	CYYR1	0.0		
ENSG00000166266	CUL5	10.0		
ENSG00000166268	MYRFL	0.0		
ENSG00000166272	WBP1L	21.4		
ENSG00000166275	BORCS7	20.1		
ENSG00000166278	C2	0.1		
ENSG00000166289	PLEKHF1	4.4		
ENSG00000166292	TMEM100	0.0		
ENSG00000166295	ANAPC16	17.5		
ENSG00000166311	SMPD1	8.5		
ENSG00000166313	APBB1	13.8		
ENSG00000166317	SYNPO2L	0.0		
ENSG00000166321	NUDT13	5.4		
ENSG00000166323	C11orf65	0.5		
ENSG00000166326	TRIM44	14.5		
ENSG00000166329	CCDC182	0.0		
ENSG00000166333	ILK	113.6		
ENSG00000166337	TAF10	110.9		
ENSG00000166340	TPP1	33.5		
ENSG00000166341	DCHS1	0.0		
ENSG00000166342	NETO1	0.0		
ENSG00000166343	MSS51	0.7		
ENSG00000166347	CYB5A	116.5		
ENSG00000166348	USP54	7.3		
ENSG00000166349	RAG1	0.0		
ENSG00000166351	POTED	0.0		
ENSG00000166352	IFTAP	27.6		
ENSG00000166359	WDR88	0.9		
ENSG00000166363	OR10A5	0.0		
ENSG00000166368	OR2D2	0.0		
ENSG00000166377	ATP9B	11.4		
ENSG00000166387	PPFIBP2	26.9		
ENSG00000166391	MOGAT2	0.0		
ENSG00000166394	CYB5R2	4.3		
ENSG00000166396	SERPINB7	1.3		
ENSG00000166398	GARRE1	9.1		
ENSG00000166401	SERPINB8	5.5		
ENSG00000166402	TUB	9.0		
ENSG00000166405	RIC3	0.7		
ENSG00000166407	LMO1	1.7		
ENSG00000166411	IDH3A	58.8		
ENSG00000166415	WDR72	10.6		
ENSG00000166426	CRABP1	1.0		
ENSG00000166428	PLD4	0.1		
ENSG00000166432	ZMAT1	0.0		
ENSG00000166435	XRRA1	3.0		
ENSG00000166436	TRIM66	3.8		
ENSG00000166439	RNF169	6.5		
ENSG00000166441	RPL27A	2429.2		
ENSG00000166444	DENND2B	5.7		
ENSG00000166446	CDYL2	0.0		
ENSG00000166448	TMEM130	0.5		
ENSG00000166450	PRTG	5.5		
ENSG00000166451	CENPN	83.6		
ENSG00000166452	AKIP1	65.2		
ENSG00000166454	ATMIN	21.0		
ENSG00000166455	C16orf46	0.3		
ENSG00000166471	TMEM41B	34.0		
ENSG00000166477	LEO1	68.4		
ENSG00000166478	ZNF143	20.5		
ENSG00000166479	TMX3	27.2		
ENSG00000166482	MFAP4	0.6		
ENSG00000166483	WEE1	18.3		
ENSG00000166484	MAPK7	7.8		
ENSG00000166501	PRKCB	0.1		
ENSG00000166503	HDGFL3	7.9		
ENSG00000166507	NDST2	6.1		
ENSG00000166508	MCM7	292.5		
ENSG00000166509	CLEC3A	0.0		
ENSG00000166510	CCDC68	3.8		
ENSG00000166523	CLEC4E	0.6		
ENSG00000166526	ZNF3	17.1		
ENSG00000166527	CLEC4D	0.0		
ENSG00000166529	ZSCAN21	9.6		
ENSG00000166532	RIMKLB	18.8		
ENSG00000166535	A2ML1	0.0		
ENSG00000166546	BEAN1	0.8		
ENSG00000166548	TK2	19.2		
ENSG00000166557	TMED3	176.9		
ENSG00000166558	SLC38A8	0.0		
ENSG00000166562	SEC11C	108.1		
ENSG00000166569	CPLX4	0.0		
ENSG00000166573	GALR1	0.0		
ENSG00000166575	TMEM135	18.0		
ENSG00000166578	IQCD	3.1		
ENSG00000166579	NDEL1	40.4		
ENSG00000166582	CENPV	33.1		
ENSG00000166589	CDH16	0.8		
ENSG00000166592	RRAD	5.3		
ENSG00000166595	CIAO2B	209.8		
ENSG00000166596	CFAP52	0.9		
ENSG00000166598	HSP90B1	579.7		
ENSG00000166603	MC4R	0.1		
ENSG00000166619	BLCAP	37.3		
ENSG00000166634	SERPINB12	0.0		
ENSG00000166664	CHRFAM7A	1.0		
ENSG00000166669	ATF7IP2	3.0		
ENSG00000166670	MMP10	0.3		
ENSG00000166676	TVP23A	0.2		
ENSG00000166681	BEX3	269.0		
ENSG00000166682	TMPRSS5	0.2		
ENSG00000166685	COG1	17.8		
ENSG00000166689	PLEKHA7	11.2		
ENSG00000166704	ZNF606	3.3		
ENSG00000166707	ZCCHC18	0.0		
ENSG00000166710	B2M	458.6		
ENSG00000166716	ZNF592	10.5		
ENSG00000166734	GOLM2	42.2		
ENSG00000166736	HTR3A	0.0		
ENSG00000166741	NNMT	27.6		
ENSG00000166743	ACSM1	0.0		
ENSG00000166747	AP1G1	55.4		
ENSG00000166750	SLFN5	7.4		
ENSG00000166762	CATSPER2	2.1		
ENSG00000166780	BMERB1	28.4		
ENSG00000166783	MARF1	8.8		
ENSG00000166788	SAAL1	56.2		
ENSG00000166793	YPEL4	0.1		
ENSG00000166794	PPIB	934.3		
ENSG00000166796	LDHC	0.1		
ENSG00000166797	CIAO2A	189.0		
ENSG00000166800	LDHAL6A	0.3		
ENSG00000166801	FAM111A	14.0		
ENSG00000166803	PCLAF	211.6		
ENSG00000166813	KIF7	3.0		
ENSG00000166816	LDHD	1.5		
ENSG00000166819	PLIN1	0.1		
ENSG00000166821	PEX11A	6.4		
ENSG00000166822	TMEM170A	16.6		
ENSG00000166823	MESP1	0.8		
ENSG00000166825	ANPEP	23.9		
ENSG00000166828	SCNN1G	0.2		
ENSG00000166831	RBPMS2	6.4		
ENSG00000166833	NAV2	5.4		
ENSG00000166839	ANKDD1A	2.9		
ENSG00000166840	GLYATL1	0.0		
ENSG00000166845	C18orf54	5.9		
ENSG00000166847	DCTN5	51.9		
ENSG00000166848	TERF2IP	26.0		
ENSG00000166851	PLK1	163.2		
ENSG00000166855	CLPX	16.5		
ENSG00000166856	GPR182	0.3		
ENSG00000166860	ZBTB39	5.1		
ENSG00000166862	CACNG2	0.0		
ENSG00000166863	TAC3	0.1		
ENSG00000166866	MYO1A	0.3		
ENSG00000166869	CHP2	1.7		
ENSG00000166881	NEMP1	17.7		
ENSG00000166884	OR4D6	0.0		
ENSG00000166886	NAB2	8.0		
ENSG00000166887	VPS39	17.7		
ENSG00000166888	STAT6	40.9		
ENSG00000166889	PATL1	41.2		
ENSG00000166896	ATP23	0.7		
ENSG00000166897	ELFN2	3.5		
ENSG00000166900	STX3	17.3		
ENSG00000166902	MRPL16	74.2		
ENSG00000166908	PIP4K2C	37.9		
ENSG00000166912	MTMR10	9.4		
ENSG00000166913	YWHAB	251.6		
ENSG00000166920	C15orf48	29.6		
ENSG00000166922	SCG5	0.1		
ENSG00000166923	GREM1	3.5		
ENSG00000166924	NYAP1	0.8		
ENSG00000166925	TSC22D4	22.9		
ENSG00000166926	MS4A6E	0.0		
ENSG00000166927	MS4A7	0.0		
ENSG00000166928	MS4A14	0.0		
ENSG00000166930	MS4A5	0.0		
ENSG00000166938	DIS3L	31.5		
ENSG00000166946	CCNDBP1	0.3		
ENSG00000166947	EPB42	0.0		
ENSG00000166948	TGM6	0.0		
ENSG00000166949	SMAD3	133.9		
ENSG00000166959	MS4A8	0.0		
ENSG00000166960	CCDC178	0.0		
ENSG00000166961	MS4A15	0.0		
ENSG00000166963	MAP1A	1.4		
ENSG00000166965	RCCD1	8.8		
ENSG00000166971	AKTIP	28.7		
ENSG00000166974	MAPRE2	25.1		
ENSG00000166979	EVA1C	16.4		
ENSG00000166984	TCP10L2	0.0		
ENSG00000166986	MARS1	164.9		
ENSG00000166987	MBD6	20.6		
ENSG00000166997	CNPY4	13.4		
ENSG00000167004	PDIA3	16.9		
ENSG00000167005	NUDT21	87.9		
ENSG00000167011	NAT16	0.0		
ENSG00000167014	TERB2	0.0		
ENSG00000167034	NKX3-1	4.5		
ENSG00000167037	SGSM1	0.5		
ENSG00000167065	DUSP18	4.6		
ENSG00000167074	TEF	1.6		
ENSG00000167077	MEI1	0.0		
ENSG00000167080	B4GALNT2	2.3		
ENSG00000167081	PBX3	10.3		
ENSG00000167083	GNGT2	0.1		
ENSG00000167085	PHB	285.0		
ENSG00000167088	SNRPD1	119.2		
ENSG00000167094	TTC16	0.0		
ENSG00000167098	SUN5	0.0		
ENSG00000167100	SAMD14	0.2		
ENSG00000167103	PIP5KL1	0.5		
ENSG00000167104	BPIFB6	0.0		
ENSG00000167105	TMEM92	8.3		
ENSG00000167106	FAM102A	42.8		
ENSG00000167107	ACSF2	8.4		
ENSG00000167110	GOLGA2	46.5		
ENSG00000167112	TRUB2	13.9		
ENSG00000167113	COQ4	48.1		
ENSG00000167114	SLC27A4	34.9		
ENSG00000167117	ANKRD40CL	0.5		
ENSG00000167118	URM1	32.5		
ENSG00000167123	CERCAM	24.8		
ENSG00000167130	DOLPP1	30.7		
ENSG00000167131	CCDC103	11.1		
ENSG00000167136	ENDOG	12.7		
ENSG00000167139	TBC1D21	0.0		
ENSG00000167157	PRRX2	1.8		
ENSG00000167165	UGT1A6	1.0		
ENSG00000167173	C15orf39	26.2		
ENSG00000167178	ISLR2	0.2		
ENSG00000167182	SP2	27.0		
ENSG00000167183	PRR15L	0.6		
ENSG00000167186	COQ7	20.9		
ENSG00000167191	GPRC5B	32.7		
ENSG00000167193	CRK	75.1		
ENSG00000167194	C16orf92	0.0		
ENSG00000167195	GOLGA6C	0.0		
ENSG00000167196	FBXO22	61.2		
ENSG00000167202	TBC1D2B	8.5		
ENSG00000167207	NOD2	0.0		
ENSG00000167208	SNX20	0.0		
ENSG00000167210	LOXHD1	0.0		
ENSG00000167216	KATNAL2	4.8		
ENSG00000167220	HDHD2	10.2		
ENSG00000167232	ZNF91	0.5		
ENSG00000167244	IGF2	4.1		
ENSG00000167257	RNF214	13.4		
ENSG00000167258	CDK12	33.6		
ENSG00000167261	DPEP2	0.0		
ENSG00000167264	DUS2	23.5		
ENSG00000167272	POP5	45.4		
ENSG00000167280	ENGASE	9.1		
ENSG00000167281	RBFOX3	9.8		
ENSG00000167283	ATP5MG	111.6		
ENSG00000167286	CD3D	0.0		
ENSG00000167291	TBC1D16	18.2		
ENSG00000167302	TEPSIN	10.7		
ENSG00000167306	MYO5B	19.0		
ENSG00000167311	ART5	0.1		
ENSG00000167315	ACAA2	78.2		
ENSG00000167323	STIM1	36.1		
ENSG00000167325	RRM1	121.9		
ENSG00000167332	OR51E2	0.0		
ENSG00000167333	TRIM68	9.9		
ENSG00000167346	MMP26	0.0		
ENSG00000167355	OR51B5	0.0		
ENSG00000167359	OR51I1	0.0		
ENSG00000167360	OR51Q1	0.0		
ENSG00000167363	FN3K	10.4		
ENSG00000167371	PRRT2	1.0		
ENSG00000167377	ZNF23	5.5		
ENSG00000167378	IRGQ	3.2		
ENSG00000167380	ZNF226	24.3		
ENSG00000167384	ZNF180	2.4		
ENSG00000167393	PPP2R3B	3.3		
ENSG00000167394	ZNF668	13.2		
ENSG00000167395	ZNF646	10.5		
ENSG00000167397	VKORC1	159.6		
ENSG00000167414	GNG8	0.8		
ENSG00000167419	LPO	0.0		
ENSG00000167434	CA4	0.0		
ENSG00000167447	SMG8	27.0		
ENSG00000167460	TPM4	396.5		
ENSG00000167461	RAB8A	59.0		
ENSG00000167468	GPX4	286.3		
ENSG00000167470	MIDN	22.5		
ENSG00000167476	JSRP1	0.0		
ENSG00000167483	NIBAN3	0.0		
ENSG00000167487	KLHL26	2.0		
ENSG00000167491	GATAD2A	37.7		
ENSG00000167508	MVD	26.3		
ENSG00000167513	CDT1	24.4		
ENSG00000167515	TRAPPC2L	44.4		
ENSG00000167522	ANKRD11	54.2		
ENSG00000167523	SPATA33	9.5		
ENSG00000167524	RSKR	0.4		
ENSG00000167525	PROCA1	0.7		
ENSG00000167526	RPL13	1411.7		
ENSG00000167528	ZNF641	6.2		
ENSG00000167531	LALBA	0.0		
ENSG00000167535	CACNB3	11.5		
ENSG00000167536	DHRS13	7.2		
ENSG00000167543	TP53I13	57.1		
ENSG00000167548	KMT2D	24.2		
ENSG00000167549	CORO6	3.5		
ENSG00000167550	RHEBL1	2.8		
ENSG00000167552	TUBA1A	161.5		
ENSG00000167553	TUBA1C	1095.4		
ENSG00000167554	ZNF610	0.0		
ENSG00000167555	ZNF528	0.2		
ENSG00000167562	ZNF701	0.4		
ENSG00000167565	SERTAD3	64.8		
ENSG00000167566	NCKAP5L	6.8		
ENSG00000167578	RAB4B	25.6		
ENSG00000167580	AQP2	0.0		
ENSG00000167588	GPD1	0.2		
ENSG00000167595	PROSER3	15.8		
ENSG00000167600	CYP2S1	62.4		
ENSG00000167601	AXL	128.1		
ENSG00000167604	NFKBID	2.6		
ENSG00000167608	TMC4	0.0		
ENSG00000167612	ANKRD33	0.0		
ENSG00000167613	LAIR1	0.0		
ENSG00000167614	TTYH1	0.1		
ENSG00000167615	LENG8	39.7		
ENSG00000167617	CDC42EP5	0.0		
ENSG00000167618	LAIR2	0.0		
ENSG00000167619	TMEM145	2.4		
ENSG00000167625	ZNF526	17.7		
ENSG00000167632	TRAPPC9	10.9		
ENSG00000167633	KIR3DL1	0.0		
ENSG00000167634	NLRP7	0.0		
ENSG00000167635	ZNF146	124.1		
ENSG00000167637	ZNF283	4.9		
ENSG00000167641	PPP1R14A	145.4		
ENSG00000167642	SPINT2	537.3		
ENSG00000167644	C19orf33	978.0		
ENSG00000167645	YIF1B	114.4		
ENSG00000167646	DNAAF3	4.4		
ENSG00000167653	PSCA	0.4		
ENSG00000167654	ATCAY	0.2		
ENSG00000167656	LY6D	0.1		
ENSG00000167657	DAPK3	64.0		
ENSG00000167658	EEF2	779.5		
ENSG00000167664	TMIGD2	0.2		
ENSG00000167670	CHAF1A	33.9		
ENSG00000167671	UBXN6	36.4		
ENSG00000167674	HDGFL2	33.7		
ENSG00000167676	PLIN4	0.2		
ENSG00000167680	SEMA6B	15.5		
ENSG00000167685	ZNF444	17.2		
ENSG00000167693	NXN	22.9		
ENSG00000167695	TLCD3A	39.7		
ENSG00000167699	GLOD4	123.7		
ENSG00000167700	MFSD3	19.7		
ENSG00000167701	GPT	0.4		
ENSG00000167702	KIFC2	9.0		
ENSG00000167703	SLC43A2	2.7		
ENSG00000167705	RILP	1.5		
ENSG00000167711	SERPINF2	4.0		
ENSG00000167716	WDR81	8.4		
ENSG00000167720	SRR	28.3		
ENSG00000167721	TSR1	92.4		
ENSG00000167723	TRPV3	0.1		
ENSG00000167733	HSD11B1L	2.3		
ENSG00000167740	CYB5D2	17.4		
ENSG00000167741	GGT6	0.0		
ENSG00000167748	KLK1	0.0		
ENSG00000167749	KLK4	0.9		
ENSG00000167751	KLK2	0.4		
ENSG00000167754	KLK5	0.1		
ENSG00000167755	KLK6	0.0		
ENSG00000167757	KLK11	0.0		
ENSG00000167759	KLK13	0.0		
ENSG00000167766	ZNF83	0.9		
ENSG00000167767	KRT80	67.7		
ENSG00000167768	KRT1	0.0		
ENSG00000167769	ACER1	0.0		
ENSG00000167770	OTUB1	166.7		
ENSG00000167771	RCOR2	0.8		
ENSG00000167772	ANGPTL4	26.8		
ENSG00000167775	CD320	71.0		
ENSG00000167778	SPRYD3	32.0		
ENSG00000167779	IGFBP6	147.0		
ENSG00000167780	SOAT2	0.2		
ENSG00000167785	ZNF558	3.3		
ENSG00000167791	CABP2	0.0		
ENSG00000167792	NDUFV1	113.3		
ENSG00000167797	CDK2AP2	67.0		
ENSG00000167799	NUDT8	8.1		
ENSG00000167800	TBX10	0.0		
ENSG00000167815	PRDX2	1.5		
ENSG00000167822	OR8J3	0.0		
ENSG00000167825	OR5I1	0.0		
ENSG00000167840	ZNF232	4.9		
ENSG00000167842	MIS12	24.4		
ENSG00000167850	CD300C	0.1		
ENSG00000167851	CD300A	0.0		
ENSG00000167858	TEKT1	0.0		
ENSG00000167861	HID1	8.0		
ENSG00000167862	MRPL58	117.4		
ENSG00000167863	ATP5PD	470.8		
ENSG00000167874	TMEM88	0.6		
ENSG00000167880	EVPL	15.2		
ENSG00000167881	SRP68	85.1		
ENSG00000167889	MGAT5B	17.1		
ENSG00000167895	TMC8	0.5		
ENSG00000167900	TK1	300.3		
ENSG00000167904	TMEM68	18.9		
ENSG00000167910	CYP7A1	0.0		
ENSG00000167914	GSDMA	0.0		
ENSG00000167916	KRT24	0.0		
ENSG00000167925	GHDC	18.9		
ENSG00000167930	FAM234A	49.8		
ENSG00000167941	SOST	0.0		
ENSG00000167962	ZNF598	22.5		
ENSG00000167964	RAB26	11.3		
ENSG00000167965	MLST8	45.3		
ENSG00000167967	E4F1	16.7		
ENSG00000167968	DNASE1L2	1.9		
ENSG00000167969	ECI1	51.7		
ENSG00000167971	CASKIN1	0.2		
ENSG00000167972	ABCA3	14.0		
ENSG00000167977	KCTD5	26.4		
ENSG00000167978	SRRM2	101.7		
ENSG00000167981	ZNF597	1.1		
ENSG00000167984	NLRC3	0.1		
ENSG00000167985	SDHAF2	54.6		
ENSG00000167986	DDB1	148.9		
ENSG00000167987	VPS37C	11.8		
ENSG00000167992	VWCE	0.1		
ENSG00000167994	RAB3IL1	8.9		
ENSG00000167995	BEST1	1.1		
ENSG00000167996	FTH1	7022.7		
ENSG00000168000	BSCL2	50.6		
ENSG00000168002	POLR2G	193.2		
ENSG00000168003	SLC3A2	907.6		
ENSG00000168004	PLAAT5	0.0		
ENSG00000168005	SPINDOC	41.2		
ENSG00000168010	ATG16L2	2.2		
ENSG00000168014	C2CD3	13.5		
ENSG00000168016	TRANK1	1.5		
ENSG00000168026	TTC21A	0.2		
ENSG00000168028	RPSA	2178.4		
ENSG00000168032	ENTPD3	0.1		
ENSG00000168036	CTNNB1	217.8		
ENSG00000168038	ULK4	3.1		
ENSG00000168040	FADD	49.1		
ENSG00000168056	LTBP3	44.9		
ENSG00000168060	NAALADL1	0.0		
ENSG00000168061	SAC3D1	19.5		
ENSG00000168062	BATF2	0.9		
ENSG00000168065	SLC22A11	0.1		
ENSG00000168066	SF1	137.6		
ENSG00000168067	MAP4K2	6.6		
ENSG00000168070	MAJIN	0.0		
ENSG00000168071	CCDC88B	0.9		
ENSG00000168077	SCARA3	47.9		
ENSG00000168078	PBK	114.0		
ENSG00000168079	SCARA5	6.4		
ENSG00000168081	PNOC	0.0		
ENSG00000168090	COPS6	232.9		
ENSG00000168092	PAFAH1B2	46.6		
ENSG00000168096	ANKS3	24.9		
ENSG00000168101	NUDT16L1	22.6		
ENSG00000168116	KIAA1586	4.6		
ENSG00000168118	RAB4A	14.7		
ENSG00000168124	OR1F1	0.3		
ENSG00000168131	OR2B2	0.0		
ENSG00000168135	KCNJ4	0.0		
ENSG00000168137	SETD5	26.9		
