Enesembl ID	Gene	RNA line ab	RNA type ab	protein type ab
ENSG00000035862	TIMP2	41.9	6.5	Not detected
ENSG00000035928	RFC1	42.9	93.2	Not detected
ENSG00000036054	TBC1D23	18.1	18.4	High
ENSG00000036257	CUL3	77.6	37.0	Low
ENSG00000036448	MYOM2	0.0	8.1	Medium
ENSG00000036473	OTC	0.2	132.6	High
ENSG00000036530	CYP46A1	0.0	1.4	
ENSG00000036549	ZZZ3	18.5	12.0	Not detected
ENSG00000036565	SLC18A1	0.0	0.0	Not detected
ENSG00000036672	USP2	11.5	22.0	Medium
ENSG00000036828	CASR	0.1	0.1	Not detected
ENSG00000037042	TUBG2	24.4	2.7	Medium
ENSG00000037241	RPL26L1	146.2	127.2	Medium
ENSG00000037280	FLT4	0.4	0.8	Not detected
ENSG00000037474	NSUN2	66.4	28.3	High
ENSG00000037637	FBXO42	8.2	9.0	Medium
ENSG00000037749	MFAP3	15.0	9.0	Medium
ENSG00000037757	MRI1	12.7	10.4	Low
ENSG00000037897	METTL1	31.2	6.9	Low
ENSG00000037965	HOXC8	0.1	0.0	
ENSG00000038002	AGA	16.4	22.2	Low
ENSG00000038210	PI4K2B	27.6	35.1	Medium
ENSG00000038219	BOD1L1	20.0	27.6	Not detected
ENSG00000038274	MAT2B	51.6	56.5	Not detected
ENSG00000038295	TLL1	0.0	0.0	
ENSG00000038358	EDC4	30.4	0.1	Low
ENSG00000038382	TRIO	12.3	13.8	Low
ENSG00000038427	VCAN	2.4	3.4	Not detected
ENSG00000038532	CLEC16A	15.4	12.7	Medium
ENSG00000038945	MSR1	2.6	2.3	Not detected
ENSG00000039068	CDH1	30.0	52.7	Medium
ENSG00000039123	MTREX	35.4	26.9	High
ENSG00000039139	DNAH5	0.0	8.2	Not detected
ENSG00000039319	ZFYVE16	10.9	14.7	Not detected
ENSG00000039523	RIPOR1	23.1	7.9	Medium
ENSG00000039537	C6	0.2	327.4	Low
ENSG00000039560	RAI14	21.8	19.6	Not detected
ENSG00000039600	SOX30	0.0	0.0	Not detected
ENSG00000039650	PNKP	15.7	15.8	Low
ENSG00000039987	BEST2	0.5	0.0	Not detected
ENSG00000040199	PHLPP2	6.3	3.8	Not detected
ENSG00000040275	SPDL1	37.5	2.7	Low
ENSG00000040341	STAU2	24.7	56.2	Low
ENSG00000040487	SLC66A1	25.3	8.7	Not detected
ENSG00000040531	CTNS	18.4	6.9	
ENSG00000040608	RTN4R	0.7	2.8	
ENSG00000040633	PHF23	49.5	13.3	Medium
ENSG00000040731	CDH10	0.0	0.0	Not detected
ENSG00000040933	INPP4A	8.3	3.2	Not detected
ENSG00000041353	RAB27B	0.0	0.6	Low
ENSG00000041357	PSMA4	257.8	222.9	Medium
ENSG00000041515	MYO16	0.0	5.3	
ENSG00000041802	LSG1	22.7	11.2	Low
ENSG00000041880	PARP3	12.4	8.5	Medium
ENSG00000041982	TNC	0.1	0.0	Not detected
ENSG00000041988	THAP3	14.3	10.9	High
ENSG00000042062	RIPOR3	0.1	1.9	Not detected
ENSG00000042088	TDP1	21.3	3.9	Medium
ENSG00000042286	AIFM2	114.9	25.9	Not detected
ENSG00000042317	SPATA7	2.1	4.4	Not detected
ENSG00000042429	MED17	1.8	3.6	
ENSG00000042445	RETSAT	54.3	48.0	Medium
ENSG00000042493	CAPG	22.0	1.1	Not detected
ENSG00000042753	AP2S1	179.6	342.9	
ENSG00000042781	USH2A	0.0	13.0	
ENSG00000042813	ZPBP	0.0	0.0	Not detected
ENSG00000042832	TG	0.0	0.4	Not detected
ENSG00000042980	ADAM28	0.0	0.7	Not detected
ENSG00000043039	BARX2	0.0	0.2	Not detected
ENSG00000043093	DCUN1D1	14.1	50.4	Medium
ENSG00000043143	JADE2	8.5	2.9	Not detected
ENSG00000043355	ZIC2	2.3	0.0	
ENSG00000043462	LCP2	0.0	1.6	Not detected
ENSG00000043514	TRIT1	13.8	8.1	Medium
ENSG00000043591	ADRB1	0.1	0.2	Not detected
ENSG00000044012	GUCA2B	0.0	2.5	
ENSG00000044090	CUL7	32.5	1.5	Low
ENSG00000044115	CTNNA1	170.2	65.0	Medium
ENSG00000044446	PHKA2	21.0	41.6	High
ENSG00000044459	CNTLN	2.2	40.4	Low
ENSG00000044524	EPHA3	0.0	0.0	Medium
ENSG00000044574	HSPA5	1118.1	309.1	Medium
ENSG00000046604	DSG2	42.3	19.8	Low
ENSG00000046647	GEMIN8	13.8	13.5	Low
ENSG00000046651	OFD1	8.4	12.1	Not detected
ENSG00000046653	GPM6B	0.4	0.9	Not detected
ENSG00000046774	MAGEC2	0.0	0.0	Not detected
ENSG00000046889	PREX2	0.0	1.0	Not detected
ENSG00000047056	WDR37	7.5	5.3	Not detected
ENSG00000047188	YTHDC2	12.0	25.9	Medium
ENSG00000047230	CTPS2	18.6	8.2	Low
ENSG00000047249	ATP6V1H	35.0	20.2	Low
ENSG00000047315	POLR2B	72.0	25.3	Medium
ENSG00000047346	FAM214A	5.8	34.3	Low
ENSG00000047365	ARAP2	0.3	3.0	Not detected
ENSG00000047410	TPR	46.4	43.4	Low
ENSG00000047457	CP	134.2	1435.0	Not detected
ENSG00000047578	KATNIP	7.4	1.0	Medium
ENSG00000047579	DTNBP1	22.8	6.5	Low
ENSG00000047597	XK	0.0	0.9	Not detected
ENSG00000047617	ANO2	0.0	0.0	Not detected
ENSG00000047621	C12orf4	7.3	3.4	Low
ENSG00000047634	SCML1	38.3	52.1	Not detected
ENSG00000047644	WWC3	2.0	7.1	Medium
ENSG00000047648	ARHGAP6	0.0	0.0	High
ENSG00000047662	FAM184B	0.1	2.5	Not detected
ENSG00000047849	MAP4	99.6	55.5	Not detected
ENSG00000047932	GOPC	35.7	39.0	Low
ENSG00000047936	ROS1	0.0	0.2	
ENSG00000048028	USP28	15.6	10.2	Medium
ENSG00000048052	HDAC9	0.0	0.6	Medium
ENSG00000048140	TSPAN17	17.7	10.0	Low
ENSG00000048162	NOP16	117.9	45.7	Low
ENSG00000048342	CC2D2A	5.2	1.7	Not detected
ENSG00000048392	RRM2B	18.5	19.8	Low
ENSG00000048405	ZNF800	6.6	21.2	Medium
ENSG00000048462	TNFRSF17	0.0	0.7	
ENSG00000048471	SNX29	5.4	4.0	Low
ENSG00000048540	LMO3	0.3	0.0	
ENSG00000048544	MRPS10	56.0	62.1	Low
ENSG00000048545	GUCA1A	0.0	0.0	Not detected
ENSG00000048649	RSF1	14.6	41.1	Not detected
ENSG00000048707	VPS13D	3.2	20.7	Not detected
ENSG00000048740	CELF2	0.0	6.0	Not detected
ENSG00000048828	FAM120A	66.7	169.5	Low
ENSG00000048991	R3HDM1	49.6	13.3	
ENSG00000049089	COL9A2	28.7	0.0	Not detected
ENSG00000049130	KITLG	2.3	0.4	Not detected
ENSG00000049167	ERCC8	10.3	9.5	
ENSG00000049192	ADAMTS6	0.6	0.2	Not detected
ENSG00000049239	H6PD	12.4	141.7	High
ENSG00000049245	VAMP3	92.3	37.1	
ENSG00000049246	PER3	2.5	23.9	High
ENSG00000049247	UTS2	0.1	0.0	
ENSG00000049249	TNFRSF9	0.1	0.0	
ENSG00000049283	EPN3	1.6	0.0	Not detected
ENSG00000049323	LTBP1	2.2	11.3	Not detected
ENSG00000049449	RCN1	44.7	49.6	Low
ENSG00000049540	ELN	0.8	3.6	Not detected
ENSG00000049541	RFC2	37.3	14.7	Not detected
ENSG00000049618	ARID1B	23.5	45.7	Not detected
ENSG00000049656	CLPTM1L	65.7	95.5	Medium
ENSG00000049759	NEDD4L	167.2	45.2	Not detected
ENSG00000049768	FOXP3	0.2	1.2	Not detected
ENSG00000049769	PPP1R3F	0.8	2.3	Medium
ENSG00000049860	HEXB	93.0	66.4	Low
ENSG00000049883	PTCD2	2.8	6.6	Medium
ENSG00000050030	NEXMIF	0.0	0.1	
ENSG00000050130	JKAMP	43.8	39.7	Medium
ENSG00000050165	DKK3	0.0	0.3	Medium
ENSG00000050327	ARHGEF5	0.4	6.9	Medium
ENSG00000050344	NFE2L3	16.8	0.0	Not detected
ENSG00000050393	MCUR1	18.5	86.8	Not detected
ENSG00000050405	LIMA1	21.8	17.0	Not detected
ENSG00000050426	LETMD1	30.8	20.5	
ENSG00000050438	SLC4A8	0.1	0.1	
ENSG00000050555	LAMC3	3.2	0.9	Not detected
ENSG00000050628	PTGER3	0.0	0.0	Not detected
ENSG00000050730	TNIP3	0.0	0.0	
ENSG00000050748	MAPK9	43.6	14.8	Not detected
ENSG00000050767	COL23A1	0.0	0.0	
ENSG00000050820	BCAR1	44.7	21.0	Low
ENSG00000051009	FAM160A2	7.3	17.3	Low
ENSG00000051108	HERPUD1	128.1	155.4	Medium
ENSG00000051128	HOMER3	31.1	0.5	Not detected
ENSG00000051180	RAD51	26.0	0.1	Not detected
ENSG00000051341	POLQ	5.7	0.2	
ENSG00000051382	PIK3CB	21.4	17.8	Medium
ENSG00000051523	CYBA	674.1	22.1	Not detected
ENSG00000051596	THOC3	80.4	3.6	Low
ENSG00000051620	HEBP2	42.5	620.7	Medium
ENSG00000051825	MPHOSPH9	13.9	19.5	Not detected
ENSG00000052126	PLEKHA5	10.3	33.0	Low
ENSG00000052344	PRSS8	6.3	12.6	Not detected
ENSG00000052723	SIKE1	14.7	47.5	Medium
ENSG00000052749	RRP12	37.3	7.3	
ENSG00000052795	FNIP2	13.7	93.0	High
ENSG00000052802	MSMO1	143.6	471.9	Medium
ENSG00000052841	TTC17	24.6	44.3	Low
ENSG00000052850	ALX4	0.0	0.0	
ENSG00000053108	FSTL4	1.7	0.0	
ENSG00000053254	FOXN3	41.4	84.1	Low
ENSG00000053328	METTL24	0.0	0.0	
ENSG00000053371	AKR7A2	75.7	103.9	High
ENSG00000053372	MRTO4	69.3	18.8	Not detected
ENSG00000053438	NNAT	2.5	0.0	
ENSG00000053501	USE1	27.1	59.2	Medium
ENSG00000053524	MCF2L2	0.0	0.0	
ENSG00000053702	NRIP2	0.5	0.0	Not detected
ENSG00000053747	LAMA3	1.8	1.0	Medium
ENSG00000053770	AP5M1	14.7	30.9	Medium
ENSG00000053900	ANAPC4	17.5	5.6	Not detected
ENSG00000053918	KCNQ1	0.4	0.0	Medium
ENSG00000054116	TRAPPC3	73.0	57.0	Medium
ENSG00000054118	THRAP3	88.6	76.8	High
ENSG00000054148	PHPT1	343.1	203.1	Medium
ENSG00000054179	ENTPD2	34.3	0.8	Not detected
ENSG00000054219	LY75	0.1	0.3	Not detected
ENSG00000054267	ARID4B	10.4	26.8	Low
ENSG00000054277	OPN3	7.8	23.2	Medium
ENSG00000054282	SDCCAG8	2.4	29.9	Low
ENSG00000054356	PTPRN	0.4	0.3	Not detected
ENSG00000054392	HHAT	1.5	1.6	High
ENSG00000054523	KIF1B	26.3	31.1	Medium
ENSG00000054598	FOXC1	2.3	0.9	
ENSG00000054611	TBC1D22A	27.6	6.9	Not detected
ENSG00000054654	SYNE2	0.9	26.9	Not detected
ENSG00000054690	PLEKHH1	2.7	0.2	
ENSG00000054793	ATP9A	20.0	10.8	Not detected
ENSG00000054796	SPO11	0.0	0.0	
ENSG00000054803	CBLN4	0.0	1.3	
ENSG00000054938	CHRDL2	0.5	115.8	Medium
ENSG00000054965	FAM168A	12.3	15.8	Not detected
ENSG00000054967	RELT	4.5	0.2	
ENSG00000054983	GALC	0.0	5.5	Medium
ENSG00000055044	NOP58	161.1	45.6	Medium
ENSG00000055070	SZRD1	77.5	58.0	Medium
ENSG00000055118	KCNH2	0.0	0.1	
ENSG00000055130	CUL1	59.7	40.2	Not detected
ENSG00000055147	FAM114A2	10.5	20.7	Medium
ENSG00000055163	CYFIP2	31.7	25.4	Low
ENSG00000055208	TAB2	39.7	37.9	Medium
ENSG00000055211	GINM1	30.9	37.8	Not detected
ENSG00000055332	EIF2AK2	16.2	21.4	Medium
ENSG00000055483	USP36	46.7	13.0	Medium
ENSG00000055609	KMT2C	5.2	37.2	
ENSG00000055732	MCOLN3	0.0	0.1	Not detected
ENSG00000055813	CCDC85A	0.0	0.0	Medium
ENSG00000055917	PUM2	60.2	48.6	Medium
ENSG00000055950	MRPL43	94.7	95.0	
ENSG00000055955	ITIH4	0.9	93.0	Not detected
ENSG00000055957	ITIH1	6.8	803.2	Not detected
ENSG00000056050	HPF1	17.9	48.0	Not detected
ENSG00000056097	ZFR	62.3	33.7	High
ENSG00000056277	ZNF280C	1.9	1.8	Medium
ENSG00000056291	NPFFR2	0.0	0.0	
ENSG00000056487	PHF21B	0.0	0.0	Not detected
ENSG00000056558	TRAF1	0.3	0.8	Not detected
ENSG00000056586	RC3H2	20.2	15.8	Low
ENSG00000056736	IL17RB	72.1	12.3	High
ENSG00000056972	TRAF3IP2	11.7	4.6	Medium
ENSG00000056998	GYG2	31.8	17.8	Low
ENSG00000057019	DCBLD2	40.3	18.6	Medium
ENSG00000057149	SERPINB3	0.0	0.0	Not detected
ENSG00000057252	SOAT1	36.5	18.7	Not detected
ENSG00000057294	PKP2	37.7	37.3	Not detected
ENSG00000057468	MSH4	0.0	0.0	
ENSG00000057593	F7	18.5	120.7	
ENSG00000057608	GDI2	371.0	145.9	Not detected
ENSG00000057657	PRDM1	0.0	1.1	Medium
ENSG00000057663	ATG5	7.0	23.9	Not detected
ENSG00000057704	TMCC3	0.0	0.6	Low
ENSG00000057757	PITHD1	54.6	35.5	Not detected
ENSG00000057935	MTA3	34.8	12.4	Low
ENSG00000058056	USP13	17.6	5.8	Not detected
ENSG00000058063	ATP11B	7.1	14.8	Not detected
ENSG00000058085	LAMC2	0.1	0.0	Not detected
ENSG00000058091	CDK14	0.3	11.7	Medium
ENSG00000058262	SEC61A1	274.6	95.4	
ENSG00000058272	PPP1R12A	24.4	26.7	Not detected
ENSG00000058335	RASGRF1	0.1	0.0	Low
ENSG00000058404	CAMK2B	0.3	3.7	Not detected
ENSG00000058453	CROCC	1.0	1.3	Not detected
ENSG00000058600	POLR3E	81.9	12.6	Low
ENSG00000058668	ATP2B4	5.0	14.1	Medium
ENSG00000058673	ZC3H11A	18.5	0.2	Not detected
ENSG00000058729	RIOK2	29.9	10.3	Not detected
ENSG00000058799	YIPF1	12.4	19.7	Medium
ENSG00000058804	NDC1	34.6	6.5	Not detected
ENSG00000058866	DGKG	2.9	0.0	Not detected
ENSG00000059122	FLYWCH1	17.0	4.7	Medium
ENSG00000059145	UNKL	9.5	4.5	Not detected
ENSG00000059377	TBXAS1	0.6	7.3	Not detected
ENSG00000059378	PARP12	6.7	10.6	Low
ENSG00000059573	ALDH18A1	191.9	23.5	Not detected
ENSG00000059588	TARBP1	10.0	5.8	
ENSG00000059691	GATB	43.1	17.9	Medium
ENSG00000059728	MXD1	6.2	4.7	Not detected
ENSG00000059758	CDK17	11.3	11.2	Low
ENSG00000059769	DNAJC25	7.3	74.8	High
ENSG00000059804	SLC2A3	202.0	2.6	Not detected
ENSG00000059915	PSD	0.1	1.3	
ENSG00000060069	CTDP1	13.6	4.3	Medium
ENSG00000060138	YBX3	91.2	21.0	Medium
ENSG00000060140	STYK1	0.2	0.0	Not detected
ENSG00000060237	WNK1	44.2	65.3	Low
ENSG00000060339	CCAR1	54.5	36.4	High
ENSG00000060491	OGFR	96.7	41.8	High
ENSG00000060558	GNA15	0.0	0.1	Not detected
ENSG00000060566	CREB3L3	23.1	82.9	Low
ENSG00000060642	PIGV	9.1	15.0	
ENSG00000060656	PTPRU	38.7	4.0	Medium
ENSG00000060688	SNRNP40	83.3	23.5	Medium
ENSG00000060709	RIMBP2	0.0	0.0	
ENSG00000060718	COL11A1	0.0	0.0	
ENSG00000060749	QSER1	17.0	9.3	Low
ENSG00000060762	MPC1	194.0	463.6	High
ENSG00000060971	ACAA1	141.7	791.9	High
ENSG00000060982	BCAT1	29.4	0.4	Not detected
ENSG00000061273	HDAC7	9.7	1.6	
ENSG00000061337	LZTS1	0.1	0.0	Medium
ENSG00000061455	PRDM6	0.0	0.4	
ENSG00000061492	WNT8A	0.1	0.0	
ENSG00000061656	SPAG4	7.5	5.6	Not detected
ENSG00000061676	NCKAP1	80.7	35.9	Low
ENSG00000061794	MRPS35	103.0	72.6	Not detected
ENSG00000061918	GUCY1B1	0.0	1.1	Low
ENSG00000061936	SFSWAP	31.2	12.0	Medium
ENSG00000061938	TNK2	12.5	14.4	Medium
ENSG00000061987	MON2	10.7	31.7	
ENSG00000062038	CDH3	0.1	0.0	Not detected
ENSG00000062096	ARSF	0.0	0.6	
ENSG00000062194	GPBP1	50.3	40.5	Medium
ENSG00000062282	DGAT2	61.3	104.3	
ENSG00000062370	ZNF112	1.9	0.2	Not detected
ENSG00000062485	CS	267.1	24.3	Medium
ENSG00000062524	LTK	0.0	0.3	
ENSG00000062582	MRPS24	263.8	13.2	Not detected
ENSG00000062598	ELMO2	26.9	1.8	Not detected
ENSG00000062650	WAPL	38.8	52.6	Low
ENSG00000062716	VMP1	127.9	86.5	Low
ENSG00000062725	APPBP2	23.3	18.5	Not detected
ENSG00000062822	POLD1	45.2	1.4	Low
ENSG00000063015	SEZ6	0.0	0.1	Not detected
ENSG00000063046	EIF4B	489.0	209.4	Not detected
ENSG00000063127	SLC6A16	1.2	4.9	
ENSG00000063169	BICRA	4.0	3.7	Medium
ENSG00000063176	SPHK2	13.6	18.7	
ENSG00000063177	RPL18	2329.4	1599.2	Low
ENSG00000063180	CA11	0.4	58.9	
ENSG00000063241	ISOC2	135.0	299.9	High
ENSG00000063244	U2AF2	195.6	24.2	Medium
ENSG00000063245	EPN1	75.4	103.9	Not detected
ENSG00000063322	MED29	27.4	49.7	
ENSG00000063438	AHRR	0.5	0.0	
ENSG00000063515	GSC2	0.0	0.0	Not detected
ENSG00000063587	ZNF275	8.2	27.2	Low
ENSG00000063601	MTMR1	9.2	7.6	Low
ENSG00000063660	GPC1	27.1	20.3	Not detected
ENSG00000063761	ADCK1	6.9	5.2	Not detected
ENSG00000063854	HAGH	94.2	239.7	Medium
ENSG00000063978	RNF4	59.1	20.6	Not detected
ENSG00000064012	CASP8	26.2	12.8	Low
ENSG00000064042	LIMCH1	0.1	9.1	Not detected
ENSG00000064102	INTS13	32.9	8.4	Not detected
ENSG00000064115	TM7SF3	111.3	48.4	
ENSG00000064195	DLX3	0.2	0.0	
ENSG00000064199	SPA17	2.3	2.7	Not detected
ENSG00000064201	TSPAN32	0.1	0.7	High
ENSG00000064205	CCN5	0.0	0.2	Not detected
ENSG00000064218	DMRT3	0.0	0.0	Not detected
ENSG00000064225	ST3GAL6	20.9	78.9	Medium
ENSG00000064270	ATP2C2	0.0	0.0	Not detected
ENSG00000064300	NGFR	3.2	0.0	Not detected
ENSG00000064309	CDON	3.5	1.3	
ENSG00000064313	TAF2	15.9	14.0	
ENSG00000064393	HIPK2	24.5	126.3	Medium
ENSG00000064419	TNPO3	37.4	24.6	Medium
ENSG00000064489	BORCS8-MEF2B	0.0	0.0	
ENSG00000064490	RFXANK	44.2	16.4	Medium
ENSG00000064545	TMEM161A	24.5	20.7	Low
ENSG00000064547	LPAR2	1.5	0.5	Not detected
ENSG00000064601	CTSA	314.2	62.3	High
ENSG00000064607	SUGP2	23.2	23.2	Not detected
ENSG00000064651	SLC12A2	3.8	7.3	Medium
ENSG00000064652	SNX24	23.6	13.7	Low
ENSG00000064655	EYA2	0.0	2.7	Medium
ENSG00000064666	CNN2	185.6	29.0	Not detected
ENSG00000064687	ABCA7	5.2	3.3	Low
ENSG00000064692	SNCAIP	0.0	0.2	
ENSG00000064703	DDX20	3.2	5.7	Not detected
ENSG00000064726	BTBD1	36.2	9.8	Low
ENSG00000064763	FAR2	2.1	0.0	Medium
ENSG00000064787	BCAS1	6.7	0.0	Not detected
ENSG00000064835	POU1F1	0.0	0.0	Not detected
ENSG00000064886	CHI3L2	1.2	0.0	Not detected
ENSG00000064932	SBNO2	8.0	10.4	High
ENSG00000064933	PMS1	30.7	9.3	
ENSG00000064961	HMG20B	44.4	18.4	Low
ENSG00000064989	CALCRL	0.1	2.5	Low
ENSG00000064995	TAF11	53.7	57.3	
ENSG00000064999	ANKS1A	15.5	6.9	Not detected
ENSG00000065000	AP3D1	99.1	44.5	
ENSG00000065029	ZNF76	16.1	7.3	Not detected
ENSG00000065054	SLC9A3R2	74.5	245.8	Low
ENSG00000065057	NTHL1	62.1	911.2	Medium
ENSG00000065060	UHRF1BP1	17.7	4.1	Medium
ENSG00000065135	GNAI3	19.4	49.6	Not detected
ENSG00000065150	IPO5	185.8	39.7	Not detected
ENSG00000065154	OAT	77.2	166.2	Low
ENSG00000065183	WDR3	20.1	28.4	
ENSG00000065243	PKN2	23.4	32.0	Medium
ENSG00000065268	WDR18	85.8	38.8	Low
ENSG00000065308	TRAM2	59.2	30.8	Medium
ENSG00000065320	NTN1	0.1	8.4	Not detected
ENSG00000065325	GLP2R	0.7	0.0	Not detected
ENSG00000065328	MCM10	23.8	0.0	Not detected
ENSG00000065357	DGKA	4.1	0.9	Not detected
ENSG00000065361	ERBB3	145.8	89.6	Medium
ENSG00000065371	ROPN1	0.0	0.0	Not detected
ENSG00000065413	ANKRD44	0.3	7.8	Not detected
ENSG00000065427	KARS1	284.9	48.5	Medium
ENSG00000065457	ADAT1	11.1	12.4	Medium
ENSG00000065485	PDIA5	91.5	44.7	Medium
ENSG00000065491	TBC1D22B	17.7	3.3	
ENSG00000065518	NDUFB4	200.0	628.9	Medium
ENSG00000065526	SPEN	14.6	27.6	Medium
ENSG00000065534	MYLK	21.7	183.3	Not detected
ENSG00000065548	ZC3H15	183.1	184.6	Medium
ENSG00000065559	MAP2K4	26.9	17.6	Not detected
ENSG00000065600	PACC1	8.4	1.1	
ENSG00000065609	SNAP91	0.0	0.0	Not detected
ENSG00000065613	SLK	13.8	21.7	Low
ENSG00000065615	CYB5R4	7.0	11.4	Medium
ENSG00000065618	COL17A1	0.1	0.0	Not detected
ENSG00000065621	GSTO2	2.8	3.5	Medium
ENSG00000065665	SEC61A2	7.7	11.6	
ENSG00000065675	PRKCQ	0.3	0.0	
ENSG00000065717	TLE2	0.4	3.1	Low
ENSG00000065802	ASB1	27.5	11.9	Not detected
ENSG00000065809	FAM107B	74.1	179.7	Not detected
ENSG00000065833	ME1	0.0	13.1	Low
ENSG00000065882	TBC1D1	33.8	22.4	Medium
ENSG00000065883	CDK13	15.9	28.8	Not detected
ENSG00000065911	MTHFD2	134.6	0.9	Not detected
ENSG00000065923	SLC9A7	3.0	5.2	Low
ENSG00000065970	FOXJ2	5.0	8.3	Low
ENSG00000065978	YBX1	1265.5	532.6	Low
ENSG00000065989	PDE4A	7.2	0.3	
ENSG00000066027	PPP2R5A	19.7	51.5	Medium
ENSG00000066032	CTNNA2	0.0	0.0	Not detected
ENSG00000066044	ELAVL1	96.2	83.2	Not detected
ENSG00000066056	TIE1	0.3	1.1	
ENSG00000066084	DIP2B	27.9	15.9	Not detected
ENSG00000066117	SMARCD1	74.8	16.6	Medium
ENSG00000066135	KDM4A	19.7	12.2	Low
ENSG00000066136	NFYC	55.3	20.5	
ENSG00000066185	ZMYND12	0.0	4.1	
ENSG00000066230	SLC9A3	6.6	0.0	Not detected
ENSG00000066248	NGEF	26.9	17.5	Low
ENSG00000066279	ASPM	11.4	2.5	
ENSG00000066294	CD84	0.0	1.6	Not detected
ENSG00000066322	ELOVL1	61.2	14.0	Low
ENSG00000066336	SPI1	0.0	2.2	Not detected
ENSG00000066379	POLR1H	33.6	35.0	Medium
ENSG00000066382	MPPED2	0.1	0.1	
ENSG00000066405	CLDN18	0.0	0.0	Not detected
ENSG00000066422	ZBTB11	12.0	8.5	Not detected
ENSG00000066427	ATXN3	14.5	17.9	Not detected
ENSG00000066455	GOLGA5	34.3	32.3	Medium
ENSG00000066468	FGFR2	1.8	3.1	Medium
ENSG00000066557	LRRC40	22.5	18.0	Medium
ENSG00000066583	ISOC1	56.4	80.9	
ENSG00000066629	EML1	1.3	1.1	Not detected
ENSG00000066651	TRMT11	39.2	22.4	
ENSG00000066654	THUMPD1	35.9	42.8	Low
ENSG00000066697	MSANTD3	22.1	10.9	
ENSG00000066735	KIF26A	0.0	0.2	
ENSG00000066739	ATG2B	2.9	21.3	Not detected
ENSG00000066777	ARFGEF1	13.5	17.7	Low
ENSG00000066813	ACSM2B	11.1	847.6	High
ENSG00000066827	ZFAT	3.0	1.7	Not detected
ENSG00000066855	MTFR1	34.7	39.7	High
ENSG00000066923	STAG3	0.0	27.4	Not detected
ENSG00000066926	FECH	14.7	31.0	Medium
ENSG00000066933	MYO9A	3.2	6.5	Medium
ENSG00000067048	DDX3Y	62.9	7.3	Not detected
ENSG00000067057	PFKP	13.9	0.4	Low
ENSG00000067064	IDI1	99.3	316.8	Medium
ENSG00000067066	SP100	20.0	35.6	Low
ENSG00000067082	KLF6	35.9	273.4	Low
ENSG00000067113	PLPP1	15.1	47.2	Not detected
ENSG00000067141	NEO1	8.5	7.8	Medium
ENSG00000067167	TRAM1	125.1	189.5	Medium
ENSG00000067177	PHKA1	6.4	2.1	Not detected
ENSG00000067182	TNFRSF1A	84.4	133.3	Low
ENSG00000067191	CACNB1	0.9	0.0	Not detected
ENSG00000067208	EVI5	5.9	50.5	Not detected
ENSG00000067221	STOML1	3.0	5.2	Medium
ENSG00000067225	PKM	823.5	3.8	Not detected
ENSG00000067248	DHX29	12.9	44.4	Medium
ENSG00000067334	DNTTIP2	8.5	20.7	Not detected
ENSG00000067365	METTL22	22.2	6.7	Not detected
ENSG00000067369	TP53BP1	8.7	1.6	Low
ENSG00000067445	TRO	2.8	0.0	
ENSG00000067533	RRP15	7.8	49.2	Medium
ENSG00000067560	RHOA	406.5	178.5	Not detected
ENSG00000067596	DHX8	49.3	13.7	Low
ENSG00000067606	PRKCZ	46.0	13.7	Not detected
ENSG00000067646	ZFY	7.7	2.5	Low
ENSG00000067704	IARS2	125.2	84.5	Medium
ENSG00000067715	SYT1	0.0	0.0	Not detected
ENSG00000067798	NAV3	0.2	0.0	Not detected
ENSG00000067829	IDH3G	48.3	34.5	Not detected
ENSG00000067836	ROGDI	30.1	17.0	High
ENSG00000067840	PDZD4	0.0	0.1	Not detected
ENSG00000067842	ATP2B3	0.0	0.0	Not detected
ENSG00000067900	ROCK1	4.0	39.0	Not detected
ENSG00000067955	CBFB	46.6	15.4	
ENSG00000067992	PDK3	4.5	12.6	Medium
ENSG00000068001	HYAL2	86.0	9.5	Not detected
ENSG00000068024	HDAC4	7.0	5.5	Not detected
ENSG00000068028	RASSF1	21.8	5.3	Medium
ENSG00000068078	FGFR3	111.0	19.2	Not detected
ENSG00000068079	IFI35	32.0	31.8	Medium
ENSG00000068097	HEATR6	8.3	3.7	
ENSG00000068120	COASY	163.8	81.6	Low
ENSG00000068137	PLEKHH3	8.4	10.5	
ENSG00000068305	MEF2A	11.8	40.1	Not detected
ENSG00000068308	OTUD5	48.7	19.3	Not detected
ENSG00000068323	TFE3	25.0	12.6	Low
ENSG00000068354	TBC1D25	4.3	3.9	Low
ENSG00000068366	ACSL4	253.1	33.2	Low
ENSG00000068383	INPP5A	36.3	13.7	Medium
ENSG00000068394	GPKOW	22.5	14.4	Not detected
ENSG00000068400	GRIPAP1	24.6	18.5	Low
ENSG00000068438	FTSJ1	32.4	5.7	High
ENSG00000068489	PRR11	46.5	0.7	
ENSG00000068615	REEP1	0.2	0.7	Not detected
ENSG00000068650	ATP11A	31.2	14.0	Low
ENSG00000068654	POLR1A	32.5	8.3	Low
ENSG00000068697	LAPTM4A	584.8	500.1	Medium
ENSG00000068724	TTC7A	26.3	9.3	Medium
ENSG00000068745	IP6K2	89.9	26.1	Medium
ENSG00000068781	STON1-GTF2A1L	0.0	0.0	
ENSG00000068784	SRBD1	14.8	12.3	Medium
ENSG00000068796	KIF2A	23.5	8.9	Not detected
ENSG00000068831	RASGRP2	0.2	1.7	Low
